Tensile strain (Strain 1) : Primary source		Strain 1				
						
Results Table 1						
	Tensile strain (Strain 1) gauge length	Strain 1 gauge length	Time at removal			
	(mm)	(mm)	(s)			
1	50.00	50.00	54.05					
2	50.00	50.00	54.05			
3	50.00	50.00	54.03			
						
Results Table 2						
						
						
1	Time	Displacement	Force	Tensile strain (Strain 1)	Tensile displacement	Strain 1
	(s)	(mm)	(kN)	(%)	(mm)	(%)
	81.6040	6.1512	8.1952	5.9657	2.9829	4.1042
	81.6240	6.1564	8.1958	5.9715	2.9858	4.1042
	81.6440	6.1613	8.1962	5.9771	2.9885	4.1042
	81.6640	6.1662	8.1960	5.9826	2.9913	4.1042
	81.6840	6.1712	8.1955	5.9882	2.9941	4.1042
	81.7040	6.1762	8.1955	5.9939	2.9969	4.1042
	81.7240	6.1812	8.1956	5.9995	2.9997	4.1042
	81.7440	6.1862	8.1961	6.0052	3.0026	4.1042
	81.7640	6.1911	8.1965	6.0106	3.0053	4.1042
	81.7840	6.1962	8.1965	6.0165	3.0082	4.1042
	81.8040	6.2012	8.1972	6.0220	3.0110	4.1042
	81.8240	6.2061	8.1973	6.0276	3.0138	4.1042
	81.8440	6.2112	8.1976	6.0333	3.0167	4.1042
	81.8640	6.2161	8.1979	6.0389	3.0194	4.1042
	81.8840	6.2212	8.1981	6.0446	3.0223	4.1042
	81.9040	6.2262	8.1984	6.0502	3.0251	4.1042
	81.9240	6.2313	8.1987	6.0560	3.0280	4.1042
	81.9440	6.2363	8.1992	6.0617	3.0308	4.1042
	81.9640	6.2415	8.1996	6.0675	3.0337	4.1042
	81.9840	6.2464	8.2000	6.0730	3.0365	4.1042
	82.0040	6.2512	8.1994	6.0784	3.0392	4.1042
	82.0240	6.2562	8.1989	6.0841	3.0420	4.1042
	82.0440	6.2611	8.1990	6.0896	3.0448	4.1042
	82.0640	6.2663	8.1993	6.0954	3.0477	4.1042
	82.0840	6.2712	8.2002	6.1010	3.0505	4.1042
	82.1040	6.2761	8.2006	6.1066	3.0533	4.1042
	82.1240	6.2812	8.2006	6.1123	3.0561	4.1042
	82.1440	6.2862	8.2010	6.1179	3.0590	4.1042
	82.1640	6.2912	8.2013	6.1235	3.0617	4.1042
	82.1840	6.2963	8.2012	6.1292	3.0646	4.1042
	82.2040	6.3012	8.2016	6.1348	3.0674	4.1042
	82.2240	6.3062	8.2017	6.1404	3.0702	4.1042
	82.2440	6.3113	8.2021	6.1462	3.0731	4.1042
	82.2640	6.3162	8.2024	6.1517	3.0759	4.1042
	82.2840	6.3214	8.2025	6.1576	3.0788	4.1042
	82.3040	6.3264	8.2033	6.1632	3.0816	4.1042
	82.3240	6.3313	8.2033	6.1688	3.0844	4.1042
	82.3440	6.3362	8.2031	6.1743	3.0872	4.1042
	82.3640	6.3412	8.2028	6.1799	3.0899	4.1042
	82.3840	6.3462	8.2031	6.1856	3.0928	4.1042
	82.4040	6.3513	8.2035	6.1912	3.0956	4.1042
	82.4240	6.3563	8.2040	6.1969	3.0984	4.1042
	82.4440	6.3611	8.2040	6.2023	3.1012	4.1042
	82.4640	6.3662	8.2038	6.2081	3.1041	4.1042
	82.4840	6.3712	8.2044	6.2137	3.1068	4.1042
	82.5040	6.3761	8.2046	6.2192	3.1096	4.1042
	82.5240	6.3811	8.2049	6.2249	3.1125	4.1042
	82.5440	6.3861	8.2052	6.2305	3.1153	4.1042
	82.5640	6.3911	8.2054	6.2362	3.1181	4.1042
	82.5840	6.3962	8.2058	6.2419	3.1209	4.1042
	82.6040	6.4012	8.2064	6.2476	3.1238	4.1042
	82.6240	6.4063	8.2067	6.2533	3.1267	4.1042
	82.6440	6.4114	8.2073	6.2591	3.1295	4.1042
	82.6640	6.4162	8.2076	6.2645	3.1322	4.1042
	82.6840	6.4212	8.2068	6.2701	3.1351	4.1042
	82.7040	6.4261	8.2068	6.2757	3.1378	4.1042
	82.7240	6.4311	8.2068	6.2813	3.1406	4.1042
	82.7440	6.4362	8.2073	6.2870	3.1435	4.1042
	82.7640	6.4411	8.2078	6.2925	3.1462	4.1042
	82.7840	6.4460	8.2076	6.2981	3.1490	4.1042
	82.8040	6.4510	8.2076	6.3037	3.1519	4.1042
	82.8240	6.4561	8.2082	6.3095	3.1547	4.1042
	82.8440	6.4611	8.2090	6.3151	3.1575	4.1042
	82.8640	6.4662	8.2093	6.3208	3.1604	4.1042
	82.8840	6.4712	8.2095	6.3264	3.1632	4.1042
	82.9040	6.4761	8.2095	6.3320	3.1660	4.1042
	82.9240	6.4812	8.2096	6.3377	3.1689	4.1042
	82.9440	6.4862	8.2100	6.3434	3.1717	4.1042
	82.9640	6.4914	8.2106	6.3492	3.1746	4.1042
	82.9840	6.4963	8.2114	6.3548	3.1774	4.1042
	83.0040	6.5012	8.2111	6.3603	3.1801	4.1042
	83.0240	6.5061	8.2105	6.3658	3.1829	4.1042
	83.0440	6.5112	8.2103	6.3715	3.1858	4.1042
	83.0640	6.5161	8.2107	6.3771	3.1886	4.1042
	83.0840	6.5213	8.2111	6.3829	3.1914	4.1042
	83.1040	6.5262	8.2117	6.3885	3.1942	4.1042
	83.1240	6.5311	8.2117	6.3940	3.1970	4.1042
	83.1440	6.5362	8.2118	6.3998	3.1999	4.1042
	83.1640	6.5411	8.2121	6.4053	3.2026	4.1042
	83.1840	6.5462	8.2120	6.4110	3.2055	4.1042
	83.2040	6.5511	8.2122	6.4166	3.2083	4.1042
	83.2240	6.5561	8.2121	6.4222	3.2111	4.1042
	83.2440	6.5611	8.2124	6.4278	3.2139	4.1042
	83.2640	6.5661	8.2126	6.4335	3.2167	4.1042
	83.2840	6.5712	8.2133	6.4392	3.2196	4.1042
	83.3040	6.5764	8.2140	6.4450	3.2225	4.1042
	83.3240	6.5814	8.2146	6.4508	3.2254	4.1042
	83.3440	6.5863	8.2146	6.4562	3.2281	4.1042
	83.3640	6.5912	8.2139	6.4618	3.2309	4.1042
	83.3840	6.5962	8.2137	6.4674	3.2337	4.1042
	83.4040	6.6012	8.2137	6.4731	3.2365	4.1042
	83.4240	6.6063	8.2143	6.4788	3.2394	4.1042
	83.4440	6.6113	8.2147	6.4844	3.2422	4.1042
	83.4640	6.6162	8.2146	6.4899	3.2450	4.1042
	83.4840	6.6212	8.2147	6.4956	3.2478	4.1042
	83.5040	6.6262	8.2150	6.5012	3.2506	4.1042
	83.5240	6.6312	8.2150	6.5068	3.2534	4.1042
	83.5440	6.6363	8.2153	6.5126	3.2563	4.1042
	83.5640	6.6412	8.2157	6.5181	3.2590	4.1042
	83.5840	6.6463	8.2158	6.5239	3.2619	4.1042
	83.6040	6.6513	8.2163	6.5295	3.2647	4.1042
	83.6240	6.6563	8.2164	6.5351	3.2676	4.1042
	83.6440	6.6614	8.2168	6.5409	3.2705	4.1042
	83.6640	6.6663	8.2173	6.5464	3.2732	4.1042
	83.6840	6.6713	8.2170	6.5520	3.2760	4.1042
	83.7040	6.6762	8.2165	6.5575	3.2788	4.1042
	83.7240	6.6812	8.2162	6.5632	3.2816	4.1042
	83.7440	6.6861	8.2165	6.5688	3.2844	4.1042
	83.7640	6.6912	8.2171	6.5745	3.2872	4.1042
	83.7840	6.6961	8.2175	6.5800	3.2900	4.1042
	83.8040	6.7011	8.2174	6.5857	3.2928	4.1042
	83.8240	6.7062	8.2179	6.5914	3.2957	4.1042
	83.8440	6.7111	8.2184	6.5970	3.2985	4.1042
	83.8640	6.7162	8.2183	6.6027	3.3013	4.1042
	83.8840	6.7211	8.2186	6.6082	3.3041	4.1042
	83.9040	6.7261	8.2186	6.6139	3.3069	4.1042
	83.9240	6.7311	8.2187	6.6195	3.3098	4.1042
	83.9440	6.7362	8.2190	6.6252	3.3126	4.1042
	83.9640	6.7412	8.2195	6.6308	3.3154	4.1042
	83.9840	6.7463	8.2198	6.6366	3.3183	4.1042
	84.0040	6.7512	8.2204	6.6422	3.3211	4.1042
	84.0240	6.7560	8.2199	6.6476	3.3238	4.1042
	84.0440	6.7611	8.2192	6.6532	3.3266	4.1042
	84.0640	6.7660	8.2193	6.6588	3.3294	4.1042
	84.0840	6.7711	8.2197	6.6646	3.3323	4.1042
	84.1040	6.7761	8.2207	6.6702	3.3351	4.1042
	84.1240	6.7811	8.2210	6.6758	3.3379	4.1042
	84.1440	6.7860	8.2210	6.6814	3.3407	4.1042
	84.1640	6.7911	8.2210	6.6871	3.3435	4.1042
	84.1840	6.7961	8.2214	6.6928	3.3464	4.1042
	84.2040	6.8011	8.2215	6.6984	3.3492	4.1042
	84.2240	6.8062	8.2219	6.7041	3.3521	4.1042
	84.2440	6.8110	8.2222	6.7096	3.3548	4.1042
	84.2640	6.8162	8.2221	6.7154	3.3577	4.1042
	84.2840	6.8212	8.2225	6.7210	3.3605	4.1042
	84.3040	6.8263	8.2227	6.7268	3.3634	4.1042
	84.3240	6.8314	8.2236	6.7326	3.3663	4.1042
	84.3440	6.8364	8.2239	6.7381	3.3691	4.1042
	84.3640	6.8412	8.2232	6.7436	3.3718	4.1042
	84.3840	6.8462	8.2225	6.7492	3.3746	4.1042
	84.4040	6.8512	8.2224	6.7549	3.3774	4.1042
	84.4240	6.8562	8.2227	6.7605	3.3803	4.1042
	84.4440	6.8612	8.2232	6.7662	3.3831	4.1042
	84.4640	6.8661	8.2236	6.7717	3.3859	4.1042
	84.4840	6.8713	8.2235	6.7775	3.3887	4.1042
	84.5040	6.8761	8.2239	6.7830	3.3915	4.1042
	84.5240	6.8811	8.2238	6.7886	3.3943	4.1042
	84.5440	6.8862	8.2240	6.7943	3.3972	4.1042
	84.5640	6.8912	8.2243	6.7999	3.4000	4.1042
	84.5840	6.8962	8.2246	6.8057	3.4028	4.1042
	84.6040	6.9012	8.2248	6.8112	3.4056	4.1042
	84.6240	6.9063	8.2248	6.8170	3.4085	4.1042
	84.6440	6.9113	8.2250	6.8227	3.4113	4.1042
	84.6640	6.9165	8.2254	6.8285	3.4142	4.1042
	84.6840	6.9214	8.2258	6.8340	3.4170	4.1042
	84.7040	6.9262	8.2252	6.8395	3.4197	4.1042
	84.7240	6.9312	8.2248	6.8450	3.4225	4.1042
	84.7440	6.9361	8.2247	6.8506	3.4253	4.1042
	84.7640	6.9412	8.2249	6.8564	3.4282	4.1042
	84.7840	6.9462	8.2257	6.8619	3.4310	4.1042
	84.8040	6.9511	8.2260	6.8675	3.4338	4.1042
	84.8240	6.9562	8.2260	6.8732	3.4366	4.1042
	84.8440	6.9612	8.2263	6.8789	3.4394	4.1042
	84.8640	6.9661	8.2265	6.8844	3.4422	4.1042
	84.8840	6.9712	8.2264	6.8901	3.4451	4.1042
	84.9040	6.9762	8.2269	6.8958	3.4479	4.1042
	84.9240	6.9811	8.2270	6.9014	3.4507	4.1042
	84.9440	6.9863	8.2272	6.9071	3.4536	4.1042
	84.9640	6.9912	8.2273	6.9127	3.4564	4.1042
	84.9840	6.9964	8.2274	6.9185	3.4593	4.1042
	85.0040	7.0013	8.2281	6.9241	3.4621	4.1042
	85.0240	7.0063	8.2280	6.9297	3.4649	4.1042
	85.0440	7.0112	8.2275	6.9353	3.4676	4.1042
	85.0640	7.0162	8.2270	6.9408	3.4704	4.1042
	85.0840	7.0212	8.2272	6.9466	3.4733	4.1042
	85.1040	7.0262	8.2278	6.9522	3.4761	4.1042
	85.1240	7.0312	8.2283	6.9579	3.4789	4.1042
	85.1440	7.0361	8.2283	6.9633	3.4817	4.1042
	85.1640	7.0413	8.2281	6.9691	3.4846	4.1042
	85.1840	7.0462	8.2285	6.9747	3.4874	4.1042
	85.2040	7.0511	8.2284	6.9803	3.4901	4.1042
	85.2240	7.0562	8.2286	6.9859	3.4930	4.1042
	85.2440	7.0611	8.2288	6.9916	3.4958	4.1042
	85.2640	7.0661	8.2290	6.9972	3.4986	4.1042
	85.2840	7.0712	8.2293	7.0029	3.5014	4.1042
	85.3040	7.0763	8.2297	7.0086	3.5043	4.1042
	85.3240	7.0813	8.2301	7.0143	3.5072	4.1042
	85.3440	7.0864	8.2306	7.0201	3.5100	4.1042
	85.3640	7.0912	8.2307	7.0255	3.5127	4.1042
	85.3840	7.0962	8.2298	7.0311	3.5155	4.1042
	85.4040	7.1011	8.2296	7.0366	3.5183	4.1042
	85.4240	7.1061	8.2295	7.0422	3.5211	4.1042
	85.4440	7.1112	8.2299	7.0480	3.5240	4.1042
	85.4640	7.1161	8.2306	7.0535	3.5268	4.1042
	85.4840	7.1211	8.2306	7.0591	3.5296	4.1042
	85.5040	7.1261	8.2306	7.0648	3.5324	4.1042
	85.5240	7.1311	8.2309	7.0705	3.5352	4.1042
	85.5440	7.1361	8.2312	7.0761	3.5380	4.1042
	85.5640	7.1412	8.2313	7.0818	3.5409	4.1042
	85.5840	7.1462	8.2314	7.0874	3.5437	4.1042
	85.6040	7.1512	8.2314	7.0930	3.5465	4.1042
	85.6240	7.1562	8.2317	7.0988	3.5494	4.1042
	85.6440	7.1612	8.2321	7.1044	3.5522	4.1042
	85.6640	7.1664	8.2325	7.1103	3.5551	4.1042
	85.6840	7.1714	8.2330	7.1158	3.5579	4.1042
	85.7040	7.1763	8.2327	7.1214	3.5607	4.1042
	85.7240	7.1811	8.2320	7.1269	3.5634	4.1042
	85.7440	7.1862	8.2315	7.1325	3.5663	4.1042
	85.7640	7.1911	8.2319	7.1380	3.5690	4.1042
	85.7840	7.1962	8.2321	7.1438	3.5719	4.1042
	85.8040	7.2012	8.2328	7.1494	3.5747	4.1042
	85.8240	7.2061	8.2329	7.1550	3.5775	4.1042
	85.8440	7.2113	8.2330	7.1608	3.5804	4.1042
	85.8640	7.2161	8.2334	7.1663	3.5831	4.1042
	85.8840	7.2212	8.2333	7.1720	3.5860	4.1042
	85.9040	7.2262	8.2334	7.1776	3.5888	4.1042
	85.9240	7.2312	8.2334	7.1833	3.5916	4.1042
	85.9440	7.2362	8.2336	7.1890	3.5945	4.1042
	85.9640	7.2412	8.2338	7.1946	3.5973	4.1042
	85.9840	7.2463	8.2339	7.2003	3.6001	4.1042
	86.0040	7.2514	8.2342	7.2060	3.6030	4.1042
	86.0240	7.2564	8.2347	7.2117	3.6058	4.1042
	86.0440	7.2612	8.2347	7.2172	3.6086	4.1042
	86.0640	7.2662	8.2340	7.2228	3.6114	4.1042
	86.0840	7.2712	8.2337	7.2283	3.6142	4.1042
	86.1040	7.2762	8.2337	7.2341	3.6170	4.1042
	86.1240	7.2812	8.2344	7.2397	3.6198	4.1042
	86.1440	7.2862	8.2344	7.2453	3.6226	4.1042
	86.1640	7.2911	8.2342	7.2509	3.6254	4.1042
	86.1840	7.2962	8.2342	7.2565	3.6283	4.1042
	86.2040	7.3012	8.2345	7.2622	3.6311	4.1042
	86.2240	7.3061	8.2346	7.2677	3.6339	4.1042
	86.2440	7.3112	8.2347	7.2734	3.6367	4.1042
	86.2640	7.3161	8.2351	7.2790	3.6395	4.1042
	86.2840	7.3212	8.2351	7.2847	3.6424	4.1042
	86.3040	7.3262	8.2357	7.2904	3.6452	4.1042
	86.3240	7.3312	8.2359	7.2960	3.6480	4.1042
	86.3440	7.3364	8.2362	7.3019	3.6510	4.1042
	86.3640	7.3413	8.2367	7.3074	3.6537	4.1042
	86.3840	7.3462	8.2362	7.3129	3.6565	4.1042
	86.4040	7.3512	8.2356	7.3185	3.6593	4.1042
	86.4240	7.3562	8.2352	7.3242	3.6621	4.1042
	86.4440	7.3612	8.2354	7.3298	3.6649	4.1042
	86.4640	7.3662	8.2359	7.3355	3.6678	4.1042
	86.4840	7.3711	8.2362	7.3411	3.6705	4.1042
	86.5040	7.3761	8.2360	7.3467	3.6733	4.1042
	86.5240	7.3812	8.2364	7.3524	3.6762	4.1042
	86.5440	7.3861	8.2367	7.3580	3.6790	4.1042
	86.5640	7.3912	8.2366	7.3637	3.6818	4.1042
	86.5840	7.3962	8.2367	7.3693	3.6846	4.1042
	86.6040	7.4012	8.2367	7.3749	3.6875	4.1042
	86.6240	7.4062	8.2369	7.3805	3.6903	4.1042
	86.6440	7.4112	8.2371	7.3863	3.6931	4.1042
	86.6640	7.4162	8.2376	7.3919	3.6959	4.1042
	86.6840	7.4214	8.2378	7.3977	3.6989	4.1042
	86.7040	7.4264	8.2382	7.4033	3.7017	4.1042
	86.7240	7.4311	8.2377	7.4087	3.7043	4.1042
	86.7440	7.4362	8.2368	7.4144	3.7072	4.1042
	86.7640	7.4410	8.2368	7.4199	3.7099	4.1042
	86.7840	7.4462	8.2370	7.4257	3.7128	4.1042
	86.8040	7.4512	8.2379	7.4313	3.7156	4.1042
	86.8240	7.4561	8.2383	7.4369	3.7184	4.1042
	86.8440	7.4612	8.2381	7.4426	3.7213	4.1042
	86.8640	7.4662	8.2383	7.4482	3.7241	4.1042
	86.8840	7.4712	8.2386	7.4538	3.7269	4.1042
	86.9040	7.4762	8.2385	7.4595	3.7297	4.1042
	86.9240	7.4812	8.2386	7.4652	3.7326	4.1042
	86.9440	7.4861	8.2388	7.4707	3.7354	4.1042
	86.9640	7.4912	8.2387	7.4764	3.7382	4.1042
	86.9840	7.4962	8.2389	7.4821	3.7410	4.1042
	87.0040	7.5013	8.2391	7.4878	3.7439	4.1042
	87.0240	7.5063	8.2396	7.4935	3.7467	4.1042
	87.0440	7.5112	8.2397	7.4990	3.7495	4.1042
	87.0640	7.5160	8.2390	7.5044	3.7522	4.1042
	87.0840	7.5210	8.2382	7.5100	3.7550	4.1042
	87.1040	7.5261	8.2383	7.5157	3.7579	4.1042
	87.1240	7.5311	8.2389	7.5214	3.7607	4.1042
	87.1440	7.5362	8.2395	7.5271	3.7635	4.1042
	87.1640	7.5410	8.2398	7.5326	3.7663	4.1042
	87.1840	7.5462	8.2393	7.5384	3.7692	4.1042
	87.2040	7.5511	8.2398	7.5440	3.7720	4.1042
	87.2240	7.5561	8.2399	7.5495	3.7748	4.1042
	87.2440	7.5612	8.2399	7.5553	3.7776	4.1042
	87.2640	7.5661	8.2401	7.5608	3.7804	4.1042
	87.2840	7.5711	8.2400	7.5665	3.7833	4.1042
	87.3040	7.5761	8.2401	7.5722	3.7861	4.1042
	87.3240	7.5812	8.2403	7.5779	3.7890	4.1042
	87.3440	7.5863	8.2405	7.5836	3.7918	4.1042
	87.3640	7.5914	8.2408	7.5894	3.7947	4.1042
	87.3840	7.5963	8.2411	7.5949	3.7975	4.1042
	87.4040	7.6012	8.2404	7.6004	3.8002	4.1042
	87.4240	7.6062	8.2398	7.6060	3.8030	4.1042
	87.4440	7.6111	8.2397	7.6116	3.8058	4.1042
	87.4640	7.6163	8.2398	7.6174	3.8087	4.1042
	87.4840	7.6212	8.2403	7.6229	3.8115	4.1042
	87.5040	7.6261	8.2403	7.6285	3.8142	4.1042
	87.5240	7.6311	8.2401	7.6341	3.8171	4.1042
	87.5440	7.6362	8.2403	7.6398	3.8199	4.1042
	87.5640	7.6411	8.2407	7.6454	3.8227	4.1042
	87.5840	7.6462	8.2408	7.6512	3.8256	4.1042
	87.6040	7.6512	8.2412	7.6568	3.8284	4.1042
	87.6240	7.6562	8.2412	7.6624	3.8312	4.1042
	87.6440	7.6613	8.2412	7.6682	3.8341	4.1042
	87.6640	7.6662	8.2413	7.6737	3.8369	4.1042
	87.6840	7.6714	8.2414	7.6796	3.8398	4.1042
	87.7040	7.6764	8.2420	7.6852	3.8426	4.1042
	87.7240	7.6813	8.2418	7.6908	3.8454	4.1042
	87.7440	7.6862	8.2411	7.6963	3.8481	4.1042
	87.7640	7.6912	8.2406	7.7018	3.8509	4.1042
	87.7840	7.6962	8.2407	7.7075	3.8538	4.1042
	87.8040	7.7012	8.2411	7.7132	3.8566	4.1042
	87.8240	7.7062	8.2415	7.7188	3.8594	4.1042
	87.8440	7.7111	8.2416	7.7243	3.8622	4.1042
	87.8640	7.7162	8.2415	7.7301	3.8651	4.1042
	87.8840	7.7212	8.2418	7.7357	3.8678	4.1042
	87.9040	7.7261	8.2416	7.7412	3.8706	4.1042
	87.9240	7.7312	8.2416	7.7469	3.8735	4.1042
	87.9440	7.7362	8.2417	7.7526	3.8763	4.1042
	87.9640	7.7411	8.2419	7.7582	3.8791	4.1042
	87.9840	7.7462	8.2420	7.7639	3.8819	4.1042
	88.0040	7.7512	8.2423	7.7696	3.8848	4.1042
	88.0240	7.7562	8.2426	7.7752	3.8876	4.1042
	88.0440	7.7614	8.2429	7.7810	3.8905	4.1042
	88.0640	7.7662	8.2431	7.7864	3.8932	4.1042
	88.0840	7.7712	8.2423	7.7921	3.8960	4.1042
	88.1040	7.7762	8.2422	7.7977	3.8988	4.1042
	88.1240	7.7811	8.2421	7.8033	3.9016	4.1042
	88.1440	7.7862	8.2423	7.8090	3.9045	4.1042
	88.1640	7.7911	8.2426	7.8145	3.9072	4.1042
	88.1840	7.7960	8.2423	7.8201	3.9100	4.1042
	88.2040	7.8011	8.2421	7.8258	3.9129	4.1042
	88.2240	7.8062	8.2425	7.8315	3.9157	4.1042
	88.2440	7.8110	8.2430	7.8370	3.9185	4.1042
	88.2640	7.8161	8.2428	7.8427	3.9213	4.1042
	88.2840	7.8211	8.2430	7.8484	3.9242	4.1042
	88.3040	7.8261	8.2431	7.8540	3.9270	4.1042
	88.3240	7.8312	8.2434	7.8597	3.9299	4.1042
	88.3440	7.8362	8.2437	7.8654	3.9327	4.1042
	88.3640	7.8414	8.2439	7.8712	3.9356	4.1042
	88.3840	7.8464	8.2444	7.8768	3.9384	4.1042
	88.4040	7.8513	8.2442	7.8823	3.9412	4.1042
	88.4240	7.8562	8.2434	7.8879	3.9439	4.1042
	88.4440	7.8612	8.2428	7.8935	3.9468	4.1042
	88.4640	7.8661	8.2430	7.8991	3.9496	4.1042
	88.4840	7.8712	8.2433	7.9049	3.9524	4.1042
	88.5040	7.8762	8.2437	7.9104	3.9552	4.1042
	88.5240	7.8811	8.2435	7.9160	3.9580	4.1042
	88.5440	7.8862	8.2435	7.9218	3.9609	4.1042
	88.5640	7.8911	8.2437	7.9273	3.9636	4.1042
	88.5840	7.8962	8.2435	7.9330	3.9665	4.1042
	88.6040	7.9012	8.2437	7.9386	3.9693	4.1042
	88.6240	7.9062	8.2437	7.9442	3.9721	4.1042
	88.6440	7.9112	8.2437	7.9499	3.9749	4.1042
	88.6640	7.9162	8.2437	7.9555	3.9778	4.1042
	88.6840	7.9212	8.2440	7.9612	3.9806	4.1042
	88.7040	7.9263	8.2442	7.9670	3.9835	4.1042
	88.7240	7.9314	8.2446	7.9727	3.9863	4.1042
	88.7440	7.9362	8.2447	7.9781	3.9890	4.1042
	88.7640	7.9412	8.2438	7.9837	3.9919	4.1042
	88.7840	7.9461	8.2435	7.9893	3.9947	4.1042
	88.8040	7.9512	8.2433	7.9950	3.9975	4.1042
	88.8240	7.9562	8.2437	8.0007	4.0003	4.1042
	88.8440	7.9612	8.2440	8.0063	4.0031	4.1042
	88.8640	7.9662	8.2439	8.0119	4.0060	4.1042
	88.8840	7.9712	8.2440	8.0176	4.0088	4.1042
	88.9040	7.9762	8.2441	8.0232	4.0116	4.1042
	88.9240	7.9812	8.2439	8.0288	4.0144	4.1042
	88.9440	7.9863	8.2439	8.0345	4.0173	4.1042
	88.9640	7.9911	8.2440	8.0400	4.0200	4.1042
	88.9840	7.9963	8.2439	8.0458	4.0229	4.1042
	89.0040	8.0012	8.2443	8.0514	4.0257	4.1042
	89.0240	8.0062	8.2443	8.0571	4.0285	4.1042
	89.0440	8.0114	8.2447	8.0629	4.0315	4.1042
	89.0640	8.0163	8.2451	8.0685	4.0342	4.1042
	89.0840	8.0213	8.2447	8.0740	4.0370	4.1042
	89.1040	8.0262	8.2441	8.0795	4.0398	4.1042
	89.1240	8.0312	8.2436	8.0852	4.0426	4.1042
	89.1440	8.0362	8.2438	8.0908	4.0454	4.1042
	89.1640	8.0412	8.2441	8.0965	4.0482	4.1042
	89.1840	8.0462	8.2445	8.1021	4.0510	4.1042
	89.2040	8.0512	8.2442	8.1077	4.0539	4.1042
	89.2240	8.0562	8.2444	8.1134	4.0567	4.1042
	89.2440	8.0611	8.2445	8.1189	4.0594	4.1042
	89.2640	8.0662	8.2443	8.1246	4.0623	4.1042
	89.2840	8.0711	8.2445	8.1302	4.0651	4.1042
	89.3040	8.0762	8.2445	8.1359	4.0679	4.1042
	89.3240	8.0812	8.2447	8.1416	4.0708	4.1042
	89.3440	8.0862	8.2450	8.1473	4.0736	4.1042
	89.3640	8.0912	8.2452	8.1529	4.0764	4.1042
	89.3840	8.0964	8.2453	8.1587	4.0794	4.1042
	89.4040	8.1013	8.2458	8.1643	4.0821	4.1042
	89.4240	8.1061	8.2452	8.1697	4.0849	4.1042
	89.4440	8.1112	8.2443	8.1754	4.0877	4.1042
	89.4640	8.1161	8.2440	8.1809	4.0905	4.1042
	89.4840	8.1212	8.2440	8.1867	4.0933	4.1042
	89.5040	8.1261	8.2447	8.1922	4.0961	4.1042
	89.5240	8.1311	8.2449	8.1979	4.0989	4.1042
	89.5440	8.1361	8.2447	8.2035	4.1017	4.1042
	89.5640	8.1411	8.2446	8.2091	4.1046	4.1042
	89.5840	8.1462	8.2451	8.2148	4.1074	4.1042
	89.6040	8.1511	8.2451	8.2204	4.1102	4.1042
	89.6240	8.1562	8.2452	8.2261	4.1131	4.1042
	89.6440	8.1611	8.2453	8.2316	4.1158	4.1042
	89.6640	8.1662	8.2450	8.2374	4.1187	4.1042
	89.6840	8.1712	8.2453	8.2430	4.1215	4.1042
	89.7040	8.1762	8.2452	8.2487	4.1243	4.1042
	89.7240	8.1813	8.2456	8.2545	4.1272	4.1042
	89.7440	8.1863	8.2459	8.2600	4.1300	4.1042
	89.7640	8.1911	8.2454	8.2655	4.1328	4.1042
	89.7840	8.1961	8.2447	8.2711	4.1356	4.1042
	89.8040	8.2012	8.2447	8.2768	4.1384	4.1042
	89.8240	8.2062	8.2450	8.2825	4.1413	4.1042
	89.8440	8.2113	8.2454	8.2882	4.1441	4.1042
	89.8640	8.2161	8.2454	8.2937	4.1468	4.1042
	89.8840	8.2212	8.2450	8.2995	4.1497	4.1042
	89.9040	8.2262	8.2454	8.3050	4.1525	4.1042
	89.9240	8.2311	8.2453	8.3106	4.1553	4.1042
	89.9440	8.2362	8.2452	8.3163	4.1582	4.1042
	89.9640	8.2411	8.2451	8.3219	4.1609	4.1042
	89.9840	8.2462	8.2451	8.3276	4.1638	4.1042
	90.0040	8.2511	8.2451	8.3331	4.1666	4.1042
	90.0240	8.2562	8.2450	8.3389	4.1695	4.1042
	90.0440	8.2613	8.2453	8.3446	4.1723	4.1042
	90.0640	8.2664	8.2457	8.3504	4.1752	4.1042
	90.0840	8.2714	8.2462	8.3560	4.1780	4.1042
	90.1040	8.2762	8.2455	8.3614	4.1807	4.1042
	90.1240	8.2812	8.2448	8.3671	4.1835	4.1042
	90.1440	8.2861	8.2445	8.3726	4.1863	4.1042
	90.1640	8.2913	8.2445	8.3784	4.1892	4.1042
	90.1840	8.2962	8.2450	8.3840	4.1920	4.1042
	90.2040	8.3011	8.2449	8.3895	4.1948	4.1042
	90.2240	8.3062	8.2447	8.3952	4.1976	4.1042
	90.2440	8.3112	8.2448	8.4009	4.2004	4.1042
	90.2640	8.3161	8.2448	8.4064	4.2032	4.1042
	90.2840	8.3212	8.2446	8.4121	4.2061	4.1042
	90.3040	8.3262	8.2450	8.4178	4.2089	4.1042
	90.3240	8.3311	8.2449	8.4234	4.2117	4.1042
	90.3440	8.3363	8.2451	8.4291	4.2146	4.1042
	90.3640	8.3412	8.2453	8.4347	4.2173	4.1042
	90.3840	8.3464	8.2451	8.4405	4.2203	4.1042
	90.4040	8.3513	8.2456	8.4461	4.2230	4.1042
	90.4240	8.3563	8.2453	8.4517	4.2259	4.1042
	90.4440	8.3612	8.2447	8.4572	4.2286	4.1042
	90.4640	8.3661	8.2441	8.4628	4.2314	4.1042
