X_element,C_wt%,Cr_wt%,N_wt%,Mo_wt%,Fe_wt% (balance),Ms_C,PREN,Strength_proxy_MPa,Service_T_C (info),Ms_ok_(>=200C),Fe_balance_ok_(>80%),Ni_wt%,Mn_wt%,Si_wt%
Mo,0.3,11.0,0.15,0.0,88.55,279.0,13.4,322.72620727046404,20,True,True,,,
Mo,0.3,11.0,0.15,0.5,88.05,275.25,15.05,407.57902101284975,20,True,True,,,
Mo,0.3,11.0,0.15,1.0,87.55,271.5,16.7,442.72620727046404,20,True,True,,,
Mo,0.3,11.0,0.15,1.5,87.05,267.75,18.349999999999998,469.6955918374547,20,True,True,,,
Mo,0.3,11.0,0.15,2.0,86.55,264.0,20.0,492.43183475523546,20,True,True,,,
Mo,0.3,11.0,0.15,2.5,86.05,260.25,21.65,512.4628668805668,20,True,True,,,
Mo,0.3,12.0,0.0,0.0,87.7,266.90000000000003,12.0,258.1741959061129,20,True,True,,,
Mo,0.3,12.0,0.0,0.5,87.2,263.15000000000003,13.65,343.0270096484986,20,True,True,,,
Mo,0.3,12.0,0.0,1.0,86.7,259.40000000000003,15.3,378.1741959061129,20,True,True,,,
Mo,0.3,12.0,0.0,1.5,86.2,255.65000000000003,16.95,405.1435804731036,20,True,True,,,
Mo,0.3,12.0,0.0,2.0,85.7,251.90000000000003,18.6,427.8798233908843,20,True,True,,,
Mo,0.3,12.0,0.0,2.5,85.2,248.15000000000003,20.25,447.9108555162157,20,True,True,,,
Mo,0.3,12.0,0.05,0.0,87.65,266.90000000000003,12.8,298.42341950110915,20,True,True,,,
Mo,0.3,12.0,0.05,0.5,87.15,263.15000000000003,14.450000000000001,383.27623324349486,20,True,True,,,
Mo,0.3,12.0,0.05,1.0,86.65,259.40000000000003,16.1,418.42341950110915,20,True,True,,,
Mo,0.3,12.0,0.05,1.5,86.15,255.65000000000003,17.75,445.39280406809985,20,True,True,,,
Mo,0.3,12.0,0.05,2.0,85.65,251.90000000000003,19.400000000000002,468.12904698588056,20,True,True,,,
Mo,0.3,12.0,0.05,2.5,85.15,248.15000000000003,21.05,488.1600791112119,20,True,True,,,
Mo,0.3,12.0,0.1,0.0,87.6,266.90000000000003,13.6,315.09519378914376,20,True,True,,,
Mo,0.3,12.0,0.1,0.5,87.1,263.15000000000003,15.25,399.94800753152947,20,True,True,,,
Mo,0.3,12.0,0.1,1.0,86.6,259.40000000000003,16.900000000000002,435.09519378914376,20,True,True,,,
Mo,0.3,12.0,0.1,1.5,86.1,255.65000000000003,18.55,462.06457835613446,20,True,True,,,
Mo,0.3,12.0,0.1,2.0,85.6,251.90000000000003,20.200000000000003,484.8008212739152,20,True,True,,,
Mo,0.3,12.0,0.1,2.5,85.1,248.15000000000003,21.85,504.83185339924654,20,True,True,,,
Mo,0.3,12.0,0.15,0.0,87.55,266.90000000000003,14.4,327.88789613784644,20,True,True,,,
Mo,0.3,12.0,0.15,0.5,87.05,263.15000000000003,16.05,412.74070988023215,20,True,True,,,
Mo,0.3,12.0,0.15,1.0,86.55,259.40000000000003,17.7,447.88789613784644,20,True,True,,,
Mo,0.3,12.0,0.15,1.5,86.05,255.65000000000003,19.349999999999998,474.8572807048371,20,True,True,,,
Mo,0.3,12.0,0.15,2.0,85.55,251.90000000000003,21.0,497.59352362261785,20,True,True,,,
Mo,0.3,12.0,0.15,2.5,85.05,248.15000000000003,22.65,517.6245557479492,20,True,True,,,
Mo,0.3,13.0,0.0,0.0,86.7,254.80000000000004,13.0,263.12493401753113,20,True,True,,,
Mo,0.3,13.0,0.0,0.5,86.2,251.05000000000004,14.65,347.97774775991684,20,True,True,,,
Mo,0.3,13.0,0.0,1.0,85.7,247.30000000000004,16.3,383.12493401753113,20,True,True,,,
Mo,0.3,13.0,0.0,1.5,85.2,243.55000000000004,17.95,410.09431858452183,20,True,True,,,
Mo,0.3,13.0,0.0,2.0,84.7,239.80000000000004,19.6,432.83056150230254,20,True,True,,,
Mo,0.3,13.0,0.0,2.5,84.2,236.05000000000004,21.25,452.8615936276339,20,True,True,,,
Mo,0.3,13.0,0.05,0.0,86.65,254.80000000000004,13.8,303.37415761252737,20,True,True,,,
Mo,0.3,13.0,0.05,0.5,86.15,251.05000000000004,15.450000000000001,388.2269713549131,20,True,True,,,
Mo,0.3,13.0,0.05,1.0,85.65,247.30000000000004,17.1,423.37415761252737,20,True,True,,,
Mo,0.3,13.0,0.05,1.5,85.15,243.55000000000004,18.75,450.34354217951807,20,True,True,,,
Mo,0.3,13.0,0.05,2.0,84.65,239.80000000000004,20.400000000000002,473.0797850972988,20,True,True,,,
Mo,0.3,13.0,0.05,2.5,84.15,236.05000000000004,22.05,493.11081722263015,20,True,True,,,
Mo,0.3,13.0,0.1,0.0,86.6,254.80000000000004,14.6,320.045931900562,20,True,True,,,
Mo,0.3,13.0,0.1,0.5,86.1,251.05000000000004,16.25,404.8987456429477,20,True,True,,,
Mo,0.3,13.0,0.1,1.0,85.6,247.30000000000004,17.900000000000002,440.045931900562,20,True,True,,,
Mo,0.3,13.0,0.1,1.5,85.1,243.55000000000004,19.55,467.0153164675527,20,True,True,,,
Mo,0.3,13.0,0.1,2.0,84.6,239.80000000000004,21.200000000000003,489.7515593853334,20,True,True,,,
Mo,0.3,13.0,0.1,2.5,84.1,236.05000000000004,22.85,509.78259151066476,20,True,True,,,
Mo,0.3,13.0,0.15,0.0,86.55,254.80000000000004,15.4,332.83863424926466,20,True,True,,,
Mo,0.3,13.0,0.15,0.5,86.05,251.05000000000004,17.05,417.69144799165036,20,True,True,,,
Mo,0.3,13.0,0.15,1.0,85.55,247.30000000000004,18.7,452.83863424926466,20,True,True,,,
Mo,0.3,13.0,0.15,1.5,85.05,243.55000000000004,20.349999999999998,479.8080188162553,20,True,True,,,
Mo,0.3,13.0,0.15,2.0,84.55,239.80000000000004,22.0,502.54426173403607,20,True,True,,,
Mo,0.3,13.0,0.15,2.5,84.05,236.05000000000004,23.65,522.5752938593674,20,True,True,,,
Mo,0.3,14.0,0.0,0.0,85.7,242.70000000000002,14.0,267.8886479133795,20,True,True,,,
Mo,0.3,14.0,0.0,0.5,85.2,238.95000000000002,15.65,352.7414616557652,20,True,True,,,
Mo,0.3,14.0,0.0,1.0,84.7,235.20000000000002,17.3,387.8886479133795,20,True,True,,,
Mo,0.3,14.0,0.0,1.5,84.2,231.45000000000002,18.95,414.8580324803702,20,True,True,,,
Mo,0.3,14.0,0.0,2.0,83.7,227.70000000000002,20.6,437.5942753981509,20,True,True,,,
Mo,0.3,14.0,0.0,2.5,83.2,223.95000000000002,22.25,457.62530752348226,20,True,True,,,
Mo,0.3,14.0,0.05,0.0,85.65,242.70000000000002,14.8,308.1378715083757,20,True,True,,,
Mo,0.3,14.0,0.05,0.5,85.15,238.95000000000002,16.45,392.99068525076143,20,True,True,,,
Mo,0.3,14.0,0.05,1.0,84.65,235.20000000000002,18.1,428.1378715083757,20,True,True,,,
Mo,0.3,14.0,0.05,1.5,84.15,231.45000000000002,19.75,455.1072560753664,20,True,True,,,
Mo,0.3,14.0,0.05,2.0,83.65,227.70000000000002,21.400000000000002,477.84349899314714,20,True,True,,,
Mo,0.3,14.0,0.05,2.5,83.15,223.95000000000002,23.05,497.8745311184785,20,True,True,,,
Mo,0.3,14.0,0.1,0.0,85.6,242.70000000000002,15.6,324.80964579641034,20,True,True,,,
Mo,0.3,14.0,0.1,0.5,85.1,238.95000000000002,17.25,409.66245953879604,20,True,True,,,
Mo,0.3,14.0,0.1,1.0,84.6,235.20000000000002,18.900000000000002,444.80964579641034,20,True,True,,,
Mo,0.3,14.0,0.1,1.5,84.1,231.45000000000002,20.55,471.77903036340103,20,True,True,,,
Mo,0.3,14.0,0.1,2.0,83.6,227.70000000000002,22.200000000000003,494.51527328118175,20,True,True,,,
Mo,0.3,14.0,0.1,2.5,83.1,223.95000000000002,23.85,514.546305406513,20,True,True,,,
Mo,0.3,14.0,0.15,0.0,85.55,242.70000000000002,16.4,337.602348145113,20,True,True,,,
Mo,0.3,14.0,0.15,0.5,85.05,238.95000000000002,18.05,422.4551618874987,20,True,True,,,
Mo,0.3,14.0,0.15,1.0,84.55,235.20000000000002,19.7,457.602348145113,20,True,True,,,
Mo,0.3,14.0,0.15,1.5,84.05,231.45000000000002,21.349999999999998,484.57173271210365,20,True,True,,,
Mo,0.3,14.0,0.15,2.0,83.55,227.70000000000002,23.0,507.3079756298844,20,True,True,,,
Mo,0.3,14.0,0.15,2.5,83.05,223.95000000000002,24.65,527.3390077552158,20,True,True,,,
Mo,0.3,15.0,0.0,0.0,84.7,230.60000000000002,15.0,272.4850564935511,20,True,True,,,
Mo,0.3,15.0,0.0,0.5,84.2,226.85000000000002,16.65,357.3378702359368,20,True,True,,,
Mo,0.3,15.0,0.0,1.0,83.7,223.10000000000002,18.3,392.4850564935511,20,True,True,,,
Mo,0.3,15.0,0.0,1.5,83.2,219.35000000000002,19.95,419.45444106054174,20,True,True,,,
Mo,0.3,15.0,0.0,2.0,82.7,215.60000000000002,21.6,442.1906839783225,20,True,True,,,
Mo,0.3,15.0,0.0,2.5,82.2,211.85000000000002,23.25,462.2217161036539,20,True,True,,,
Mo,0.3,15.0,0.05,0.0,84.65,230.60000000000002,15.8,312.73428008854734,20,True,True,,,
Mo,0.3,15.0,0.05,0.5,84.15,226.85000000000002,17.45,397.58709383093304,20,True,True,,,
Mo,0.3,15.0,0.05,1.0,83.65,223.10000000000002,19.1,432.73428008854734,20,True,True,,,
Mo,0.3,15.0,0.05,1.5,83.15,219.35000000000002,20.75,459.703664655538,20,True,True,,,
Mo,0.3,15.0,0.05,2.0,82.65,215.60000000000002,22.400000000000002,482.43990757331875,20,True,True,,,
Mo,0.3,15.0,0.05,2.5,82.15,211.85000000000002,24.05,502.4709396986501,20,True,True,,,
Mo,0.3,15.0,0.1,0.0,84.6,230.60000000000002,16.6,329.40605437658195,20,True,True,,,
Mo,0.3,15.0,0.1,0.5,84.1,226.85000000000002,18.25,414.25886811896765,20,True,True,,,
Mo,0.3,15.0,0.1,1.0,83.6,223.10000000000002,19.900000000000002,449.40605437658195,20,True,True,,,
Mo,0.3,15.0,0.1,1.5,83.1,219.35000000000002,21.55,476.3754389435726,20,True,True,,,
Mo,0.3,15.0,0.1,2.0,82.6,215.60000000000002,23.200000000000003,499.11168186135336,20,True,True,,,
Mo,0.3,15.0,0.1,2.5,82.1,211.85000000000002,24.85,519.1427139866847,20,True,True,,,
Mo,0.3,15.0,0.15,0.0,84.55,230.60000000000002,17.4,342.1987567252846,20,True,True,,,
Mo,0.3,15.0,0.15,0.5,84.05,226.85000000000002,19.049999999999997,427.05157046767033,20,True,True,,,
Mo,0.3,15.0,0.15,1.0,83.55,223.10000000000002,20.7,462.1987567252846,20,True,True,,,
Mo,0.3,15.0,0.15,1.5,83.05,219.35000000000002,22.349999999999998,489.1681412922753,20,True,True,,,
Mo,0.3,15.0,0.15,2.0,82.55,215.60000000000002,24.0,511.90438421005604,20,True,True,,,
Mo,0.3,15.0,0.15,2.5,82.05,211.85000000000002,25.65,531.9354163353873,20,True,True,,,
Mo,0.4,11.0,0.0,0.0,88.6,236.69999999999996,11.0,274.195750670858,20,True,True,,,
Mo,0.4,11.0,0.0,0.5,88.1,232.94999999999996,12.65,359.0485644132437,20,True,True,,,
Mo,0.4,11.0,0.0,1.0,87.6,229.19999999999996,14.3,394.195750670858,20,True,True,,,
Mo,0.4,11.0,0.0,1.5,87.1,225.44999999999996,15.95,421.16513523784863,20,True,True,,,
Mo,0.4,11.0,0.0,2.0,86.6,221.69999999999996,17.6,443.9013781556294,20,True,True,,,
Mo,0.4,11.0,0.0,2.5,86.1,217.94999999999996,19.25,463.93241028096077,20,True,True,,,
Mo,0.4,11.0,0.05,0.0,88.55,236.69999999999996,11.8,314.4449742658542,20,True,True,,,
Mo,0.4,11.0,0.05,0.5,88.05,232.94999999999996,13.450000000000001,399.29778800823993,20,True,True,,,
Mo,0.4,11.0,0.05,1.0,87.55,229.19999999999996,15.100000000000001,434.4449742658542,20,True,True,,,
Mo,0.4,11.0,0.05,1.5,87.05,225.44999999999996,16.75,461.41435883284487,20,True,True,,,
Mo,0.4,11.0,0.05,2.0,86.55,221.69999999999996,18.400000000000002,484.15060175062564,20,True,True,,,
Mo,0.4,11.0,0.05,2.5,86.05,217.94999999999996,20.05,504.181633875957,20,True,True,,,
Mo,0.4,11.0,0.1,0.0,88.5,236.69999999999996,12.6,331.11674855388884,20,True,True,,,
Mo,0.4,11.0,0.1,0.5,88.0,232.94999999999996,14.25,415.96956229627455,20,True,True,,,
Mo,0.4,11.0,0.1,1.0,87.5,229.19999999999996,15.9,451.11674855388884,20,True,True,,,
Mo,0.4,11.0,0.1,1.5,87.0,225.44999999999996,17.55,478.0861331208795,20,True,True,,,
Mo,0.4,11.0,0.1,2.0,86.5,221.69999999999996,19.200000000000003,500.82237603866025,20,True,True,,,
Mo,0.4,11.0,0.1,2.5,86.0,217.94999999999996,20.85,520.8534081639916,20,True,True,,,
Mo,0.4,11.0,0.15,0.0,88.45,236.69999999999996,13.4,343.9094509025915,20,True,True,,,
Mo,0.4,11.0,0.15,0.5,87.95,232.94999999999996,15.05,428.7622646449772,20,True,True,,,
Mo,0.4,11.0,0.15,1.0,87.45,229.19999999999996,16.7,463.9094509025915,20,True,True,,,
Mo,0.4,11.0,0.15,1.5,86.95,225.44999999999996,18.349999999999998,490.8788354695822,20,True,True,,,
Mo,0.4,11.0,0.15,2.0,86.45,221.69999999999996,20.0,513.6150783873629,20,True,True,,,
Mo,0.4,11.0,0.15,2.5,85.95,217.94999999999996,21.65,533.6461105126943,20,True,True,,,
Mo,0.4,12.0,0.0,0.0,87.6,224.59999999999997,12.0,279.3574395382404,20,True,True,,,
Mo,0.4,12.0,0.0,0.5,87.1,220.84999999999997,13.65,364.2102532806261,20,True,True,,,
Mo,0.4,12.0,0.0,1.0,86.6,217.09999999999997,15.3,399.3574395382404,20,True,True,,,
Mo,0.4,12.0,0.0,1.5,86.1,213.34999999999997,16.95,426.326824105231,20,True,True,,,
Mo,0.4,12.0,0.0,2.0,85.6,209.59999999999997,18.6,449.0630670230118,20,True,True,,,
Mo,0.4,12.0,0.0,2.5,85.1,205.84999999999997,20.25,469.09409914834316,20,True,True,,,
Mo,0.4,12.0,0.05,0.0,87.55,224.59999999999997,12.8,319.6066631332366,20,True,True,,,
Mo,0.4,12.0,0.05,0.5,87.05,220.84999999999997,14.450000000000001,404.45947687562233,20,True,True,,,
Mo,0.4,12.0,0.05,1.0,86.55,217.09999999999997,16.1,439.6066631332366,20,True,True,,,
Mo,0.4,12.0,0.05,1.5,86.05,213.34999999999997,17.75,466.57604770022726,20,True,True,,,
Mo,0.4,12.0,0.05,2.0,85.55,209.59999999999997,19.400000000000002,489.31229061800803,20,True,True,,,
Mo,0.4,12.0,0.05,2.5,85.05,205.84999999999997,21.05,509.3433227433394,20,True,True,,,
Mo,0.4,12.0,0.1,0.0,87.5,224.59999999999997,13.6,336.27843742127124,20,True,True,,,
Mo,0.4,12.0,0.1,0.5,87.0,220.84999999999997,15.25,421.13125116365694,20,True,True,,,
Mo,0.4,12.0,0.1,1.0,86.5,217.09999999999997,16.900000000000002,456.27843742127124,20,True,True,,,
Mo,0.4,12.0,0.1,1.5,86.0,213.34999999999997,18.55,483.2478219882619,20,True,True,,,
Mo,0.4,12.0,0.1,2.0,85.5,209.59999999999997,20.200000000000003,505.98406490604265,20,True,True,,,
Mo,0.4,12.0,0.1,2.5,85.0,205.84999999999997,21.85,526.015097031374,20,True,True,,,
Mo,0.4,12.0,0.15,0.0,87.45,224.59999999999997,14.4,349.0711397699739,20,True,True,,,
Mo,0.4,12.0,0.15,0.5,86.95,220.84999999999997,16.05,433.9239535123596,20,True,True,,,
Mo,0.4,12.0,0.15,1.0,86.45,217.09999999999997,17.7,469.0711397699739,20,True,True,,,
Mo,0.4,12.0,0.15,1.5,85.95,213.34999999999997,19.349999999999998,496.0405243369646,20,True,True,,,
Mo,0.4,12.0,0.15,2.0,85.45,209.59999999999997,21.0,518.7767672547453,20,True,True,,,
Mo,0.4,12.0,0.15,2.5,84.95,205.84999999999997,22.65,538.8077993800766,20,True,True,,,
Mo,0.4,13.0,0.0,0.0,86.6,212.49999999999997,13.0,284.3081776496586,20,True,True,,,
Mo,0.4,13.0,0.0,0.5,86.1,208.74999999999997,14.65,369.1609913920443,20,True,True,,,
Mo,0.4,13.0,0.0,1.0,85.6,204.99999999999997,16.3,404.3081776496586,20,True,True,,,
Mo,0.4,13.0,0.0,1.5,85.1,201.24999999999997,17.95,431.27756221664924,20,True,True,,,
Mo,0.4,13.0,0.0,2.0,84.6,197.49999999999997,19.6,454.01380513443,20,False,True,,,
Mo,0.4,13.0,0.0,2.5,84.1,193.74999999999997,21.25,474.0448372597614,20,False,True,,,
Mo,0.4,13.0,0.05,0.0,86.55,212.49999999999997,13.8,324.55740124465484,20,True,True,,,
Mo,0.4,13.0,0.05,0.5,86.05,208.74999999999997,15.450000000000001,409.41021498704055,20,True,True,,,
Mo,0.4,13.0,0.05,1.0,85.55,204.99999999999997,17.1,444.55740124465484,20,True,True,,,
Mo,0.4,13.0,0.05,1.5,85.05,201.24999999999997,18.75,471.5267858116455,20,True,True,,,
Mo,0.4,13.0,0.05,2.0,84.55,197.49999999999997,20.400000000000002,494.26302872942625,20,False,True,,,
Mo,0.4,13.0,0.05,2.5,84.05,193.74999999999997,22.05,514.2940608547576,20,False,True,,,
Mo,0.4,13.0,0.1,0.0,86.5,212.49999999999997,14.6,341.22917553268945,20,True,True,,,
Mo,0.4,13.0,0.1,0.5,86.0,208.74999999999997,16.25,426.08198927507516,20,True,True,,,
Mo,0.4,13.0,0.1,1.0,85.5,204.99999999999997,17.900000000000002,461.22917553268945,20,True,True,,,
Mo,0.4,13.0,0.1,1.5,85.0,201.24999999999997,19.55,488.1985600996801,20,True,True,,,
Mo,0.4,13.0,0.1,2.0,84.5,197.49999999999997,21.200000000000003,510.93480301746087,20,False,True,,,
Mo,0.4,13.0,0.1,2.5,84.0,193.74999999999997,22.85,530.9658351427922,20,False,True,,,
Mo,0.4,13.0,0.15,0.0,86.45,212.49999999999997,15.4,354.02187788139213,20,True,True,,,
Mo,0.4,13.0,0.15,0.5,85.95,208.74999999999997,17.05,438.87469162377784,20,True,True,,,
Mo,0.4,13.0,0.15,1.0,85.45,204.99999999999997,18.7,474.02187788139213,20,True,True,,,
Mo,0.4,13.0,0.15,1.5,84.95,201.24999999999997,20.349999999999998,500.9912624483828,20,True,True,,,
Mo,0.4,13.0,0.15,2.0,84.45,197.49999999999997,22.0,523.7275053661635,20,False,True,,,
Mo,0.4,13.0,0.15,2.5,83.95,193.74999999999997,23.65,543.758537491495,20,False,True,,,
Mo,0.4,14.0,0.0,0.0,85.6,200.39999999999995,14.0,289.0718915455069,20,True,True,,,
Mo,0.4,14.0,0.0,0.5,85.1,196.64999999999995,15.65,373.9247052878926,20,False,True,,,
Mo,0.4,14.0,0.0,1.0,84.6,192.89999999999995,17.3,409.0718915455069,20,False,True,,,
Mo,0.4,14.0,0.0,1.5,84.1,189.14999999999995,18.95,436.0412761124976,20,False,True,,,
Mo,0.4,14.0,0.0,2.0,83.6,185.39999999999995,20.6,458.7775190302783,20,False,True,,,
Mo,0.4,14.0,0.0,2.5,83.1,181.64999999999995,22.25,478.8085511556097,20,False,True,,,
Mo,0.4,14.0,0.05,0.0,85.55,200.39999999999995,14.8,329.32111514050314,20,True,True,,,
Mo,0.4,14.0,0.05,0.5,85.05,196.64999999999995,16.45,414.17392888288884,20,False,True,,,
Mo,0.4,14.0,0.05,1.0,84.55,192.89999999999995,18.1,449.32111514050314,20,False,True,,,
Mo,0.4,14.0,0.05,1.5,84.05,189.14999999999995,19.75,476.29049970749384,20,False,True,,,
Mo,0.4,14.0,0.05,2.0,83.55,185.39999999999995,21.400000000000002,499.02674262527455,20,False,True,,,
Mo,0.4,14.0,0.05,2.5,83.05,181.64999999999995,23.05,519.0577747506059,20,False,True,,,
Mo,0.4,14.0,0.1,0.0,85.5,200.39999999999995,15.6,345.99288942853775,20,True,True,,,
Mo,0.4,14.0,0.1,0.5,85.0,196.64999999999995,17.25,430.84570317092346,20,False,True,,,
Mo,0.4,14.0,0.1,1.0,84.5,192.89999999999995,18.900000000000002,465.99288942853775,20,False,True,,,
Mo,0.4,14.0,0.1,1.5,84.0,189.14999999999995,20.55,492.96227399552845,20,False,True,,,
Mo,0.4,14.0,0.1,2.0,83.5,185.39999999999995,22.200000000000003,515.6985169133092,20,False,True,,,
Mo,0.4,14.0,0.1,2.5,83.0,181.64999999999995,23.85,535.7295490386405,20,False,True,,,
Mo,0.4,14.0,0.15,0.0,85.45,200.39999999999995,16.4,358.7855917772404,20,True,True,,,
Mo,0.4,14.0,0.15,0.5,84.95,196.64999999999995,18.05,443.63840551962613,20,False,True,,,
Mo,0.4,14.0,0.15,1.0,84.45,192.89999999999995,19.7,478.7855917772404,20,False,True,,,
Mo,0.4,14.0,0.15,1.5,83.95,189.14999999999995,21.349999999999998,505.75497634423107,20,False,True,,,
Mo,0.4,14.0,0.15,2.0,83.45,185.39999999999995,23.0,528.4912192620118,20,False,True,,,
Mo,0.4,14.0,0.15,2.5,82.95,181.64999999999995,24.65,548.5222513873432,20,False,True,,,
Mo,0.4,15.0,0.0,0.0,84.6,188.29999999999995,15.0,293.66830012567857,20,False,True,,,
Mo,0.4,15.0,0.0,0.5,84.1,184.54999999999995,16.65,378.5211138680643,20,False,True,,,
Mo,0.4,15.0,0.0,1.0,83.6,180.79999999999995,18.3,413.66830012567857,20,False,True,,,
Mo,0.4,15.0,0.0,1.5,83.1,177.04999999999995,19.95,440.63768469266927,20,False,True,,,
Mo,0.4,15.0,0.0,2.0,82.6,173.29999999999995,21.6,463.37392761045,20,False,True,,,
Mo,0.4,15.0,0.0,2.5,82.1,169.54999999999995,23.25,483.40495973578135,20,False,True,,,
Mo,0.4,15.0,0.05,0.0,84.55,188.29999999999995,15.8,333.9175237206748,20,False,True,,,
Mo,0.4,15.0,0.05,0.5,84.05,184.54999999999995,17.45,418.7703374630605,20,False,True,,,
Mo,0.4,15.0,0.05,1.0,83.55,180.79999999999995,19.1,453.9175237206748,20,False,True,,,
Mo,0.4,15.0,0.05,1.5,83.05,177.04999999999995,20.75,480.8869082876655,20,False,True,,,
Mo,0.4,15.0,0.05,2.0,82.55,173.29999999999995,22.400000000000002,503.6231512054462,20,False,True,,,
Mo,0.4,15.0,0.05,2.5,82.05,169.54999999999995,24.05,523.6541833307776,20,False,True,,,
Mo,0.4,15.0,0.1,0.0,84.5,188.29999999999995,16.6,350.5892980087094,20,False,True,,,
Mo,0.4,15.0,0.1,0.5,84.0,184.54999999999995,18.25,435.4421117510951,20,False,True,,,
Mo,0.4,15.0,0.1,1.0,83.5,180.79999999999995,19.900000000000002,470.5892980087094,20,False,True,,,
Mo,0.4,15.0,0.1,1.5,83.0,177.04999999999995,21.55,497.5586825757001,20,False,True,,,
Mo,0.4,15.0,0.1,2.0,82.5,173.29999999999995,23.200000000000003,520.2949254934808,20,False,True,,,
Mo,0.4,15.0,0.1,2.5,82.0,169.54999999999995,24.85,540.3259576188123,20,False,True,,,
Mo,0.4,15.0,0.15,0.0,84.45,188.29999999999995,17.4,363.3820003574121,20,False,True,,,
Mo,0.4,15.0,0.15,0.5,83.95,184.54999999999995,19.049999999999997,448.2348140997978,20,False,True,,,
Mo,0.4,15.0,0.15,1.0,83.45,180.79999999999995,20.7,483.3820003574121,20,False,True,,,
Mo,0.4,15.0,0.15,1.5,82.95,177.04999999999995,22.349999999999998,510.35138492440274,20,False,True,,,
Mo,0.4,15.0,0.15,2.0,82.45,173.29999999999995,24.0,533.0876278421836,20,False,True,,,
Mo,0.4,15.0,0.15,2.5,81.95,169.54999999999995,25.65,553.1186599675149,20,False,True,,,
Mo,0.5,11.0,0.0,0.0,88.5,194.4,11.0,292.85856295907587,20,False,True,,,
Mo,0.5,11.0,0.0,0.5,88.0,190.65,12.65,377.7113767014616,20,False,True,,,
Mo,0.5,11.0,0.0,1.0,87.5,186.9,14.3,412.85856295907587,20,False,True,,,
Mo,0.5,11.0,0.0,1.5,87.0,183.15,15.95,439.8279475260665,20,False,True,,,
Mo,0.5,11.0,0.0,2.0,86.5,179.4,17.6,462.5641904438473,20,False,True,,,
Mo,0.5,11.0,0.0,2.5,86.0,175.65,19.25,482.59522256917865,20,False,True,,,
Mo,0.5,11.0,0.05,0.0,88.45,194.4,11.8,333.1077865540721,20,False,True,,,
Mo,0.5,11.0,0.05,0.5,87.95,190.65,13.450000000000001,417.9606002964578,20,False,True,,,
Mo,0.5,11.0,0.05,1.0,87.45,186.9,15.100000000000001,453.1077865540721,20,False,True,,,
Mo,0.5,11.0,0.05,1.5,86.95,183.15,16.75,480.07717112106275,20,False,True,,,
Mo,0.5,11.0,0.05,2.0,86.45,179.4,18.400000000000002,502.8134140388435,20,False,True,,,
Mo,0.5,11.0,0.05,2.5,85.95,175.65,20.05,522.8444461641749,20,False,True,,,
Mo,0.5,11.0,0.1,0.0,88.4,194.4,12.6,349.7795608421067,20,False,True,,,
Mo,0.5,11.0,0.1,0.5,87.9,190.65,14.25,434.6323745844924,20,False,True,,,
Mo,0.5,11.0,0.1,1.0,87.4,186.9,15.9,469.7795608421067,20,False,True,,,
Mo,0.5,11.0,0.1,1.5,86.9,183.15,17.55,496.74894540909736,20,False,True,,,
Mo,0.5,11.0,0.1,2.0,86.4,179.4,19.200000000000003,519.4851883268782,20,False,True,,,
Mo,0.5,11.0,0.1,2.5,85.9,175.65,20.85,539.5162204522095,20,False,True,,,
Mo,0.5,11.0,0.15,0.0,88.35,194.4,13.4,362.5722631908094,20,False,True,,,
Mo,0.5,11.0,0.15,0.5,87.85,190.65,15.05,447.4250769331951,20,False,True,,,
Mo,0.5,11.0,0.15,1.0,87.35,186.9,16.7,482.5722631908094,20,False,True,,,
Mo,0.5,11.0,0.15,1.5,86.85,183.15,18.349999999999998,509.5416477578001,20,False,True,,,
Mo,0.5,11.0,0.15,2.0,86.35,179.4,20.0,532.2778906755808,20,False,True,,,
Mo,0.5,11.0,0.15,2.5,85.85,175.65,21.65,552.3089228009121,20,False,True,,,
Mo,0.5,12.0,0.0,0.0,87.5,182.3,12.0,298.0202518264583,20,False,True,,,
Mo,0.5,12.0,0.0,0.5,87.0,178.55,13.65,382.873065568844,20,False,True,,,
Mo,0.5,12.0,0.0,1.0,86.5,174.8,15.3,418.0202518264583,20,False,True,,,
Mo,0.5,12.0,0.0,1.5,86.0,171.05,16.95,444.989636393449,20,False,True,,,
Mo,0.5,12.0,0.0,2.0,85.5,167.3,18.6,467.72587931122973,20,False,True,,,
Mo,0.5,12.0,0.0,2.5,85.0,163.55,20.25,487.7569114365611,20,False,True,,,
Mo,0.5,12.0,0.05,0.0,87.45,182.3,12.8,338.26947542145456,20,False,True,,,
Mo,0.5,12.0,0.05,0.5,86.95,178.55,14.450000000000001,423.12228916384026,20,False,True,,,
Mo,0.5,12.0,0.05,1.0,86.45,174.8,16.1,458.26947542145456,20,False,True,,,
Mo,0.5,12.0,0.05,1.5,85.95,171.05,17.75,485.23885998844526,20,False,True,,,
Mo,0.5,12.0,0.05,2.0,85.45,167.3,19.400000000000002,507.97510290622597,20,False,True,,,
Mo,0.5,12.0,0.05,2.5,84.95,163.55,21.05,528.0061350315573,20,False,True,,,
Mo,0.5,12.0,0.1,0.0,87.4,182.3,13.6,354.94124970948917,20,False,True,,,
Mo,0.5,12.0,0.1,0.5,86.9,178.55,15.25,439.7940634518749,20,False,True,,,
Mo,0.5,12.0,0.1,1.0,86.4,174.8,16.900000000000002,474.94124970948917,20,False,True,,,
