Tensile strain (Strain 1) : Primary source		Strain 1				
						
Results Table 1						
	Tensile strain (Strain 1) gauge length	Strain 1 gauge length	Time at removal			
	(mm)	(mm)	(s)			
1	50.00	50.00	54.05			
2	50.00	50.00	54.07			
3	50.00	50.00	54.05			
						
Results Table 2						

						
						
1	Time	Displacement	Force	Tensile strain (Strain 1)	Tensile displacement	Strain 1
	(s)	(mm)	(kN)	(%)	(mm)	(%)
	8.6600	0.7163	5.7527	0.2077	0.1039	0.2077
	8.6800	0.7179	5.7648	0.2082	0.1041	0.2082
	8.7000	0.7196	5.7763	0.2086	0.1043	0.2086
	8.7200	0.7212	5.7877	0.2091	0.1045	0.2091
	8.7400	0.7229	5.7992	0.2095	0.1048	0.2095
	8.7600	0.7245	5.8114	0.2100	0.1050	0.2100
	8.7800	0.7263	5.8237	0.2105	0.1053	0.2105
	8.8000	0.7281	5.8371	0.2111	0.1055	0.2111
	8.8200	0.7297	5.8504	0.2116	0.1058	0.2116
	8.8400	0.7313	5.8619	0.2120	0.1060	0.2120
	8.8600	0.7329	5.8728	0.2125	0.1062	0.2125
	8.8800	0.7345	5.8840	0.2129	0.1065	0.2129
	8.9000	0.7362	5.8953	0.2134	0.1067	0.2134
	8.9200	0.7378	5.9074	0.2139	0.1070	0.2139
	8.9400	0.7393	5.9192	0.2144	0.1072	0.2144
	8.9600	0.7411	5.9306	0.2148	0.1074	0.2148
	8.9800	0.7428	5.9432	0.2153	0.1077	0.2153
	9.0000	0.7444	5.9560	0.2158	0.1079	0.2158
	9.0200	0.7461	5.9680	0.2163	0.1081	0.2163
	9.0400	0.7478	5.9801	0.2168	0.1084	0.2168
	9.0600	0.7495	5.9918	0.2173	0.1086	0.2173
	9.0800	0.7511	6.0036	0.2178	0.1089	0.2178
	9.1000	0.7526	6.0152	0.2182	0.1091	0.2182
	9.1200	0.7544	6.0262	0.2187	0.1093	0.2187
	9.1400	0.7563	6.0387	0.2192	0.1096	0.2192
	9.1600	0.7579	6.0524	0.2197	0.1099	0.2197
	9.1800	0.7595	6.0645	0.2202	0.1101	0.2202
	9.2000	0.7611	6.0758	0.2207	0.1103	0.2207
	9.2200	0.7627	6.0868	0.2211	0.1106	0.2211
	9.2400	0.7643	6.0978	0.2216	0.1108	0.2216
	9.2600	0.7660	6.1094	0.2221	0.1110	0.2221
	9.2800	0.7676	6.1212	0.2226	0.1113	0.2226
	9.3000	0.7696	6.1339	0.2231	0.1115	0.2231
	9.3200	0.7713	6.1482	0.2237	0.1118	0.2237
	9.3400	0.7728	6.1610	0.2242	0.1121	0.2242
	9.3600	0.7745	6.1720	0.2247	0.1123	0.2247
	9.3800	0.7761	6.1831	0.2251	0.1126	0.2251
	9.4000	0.7777	6.1942	0.2256	0.1128	0.2256
	9.4200	0.7794	6.2061	0.2261	0.1131	0.2261
	9.4400	0.7811	6.2187	0.2267	0.1133	0.2267
	9.4600	0.7829	6.2311	0.2272	0.1136	0.2272
	9.4800	0.7846	6.2443	0.2277	0.1139	0.2277
	9.5000	0.7861	6.2568	0.2283	0.1141	0.2283
	9.5200	0.7877	6.2675	0.2287	0.1144	0.2287
	9.5400	0.7894	6.2786	0.2292	0.1146	0.2292
	9.5600	0.7911	6.2903	0.2296	0.1148	0.2296
	9.5800	0.7928	6.3028	0.2302	0.1151	0.2302
	9.6000	0.7945	6.3156	0.2307	0.1154	0.2307
	9.6200	0.7961	6.3276	0.2312	0.1156	0.2312
	9.6400	0.7979	6.3395	0.2318	0.1159	0.2318
	9.6600	0.7995	6.3519	0.2324	0.1162	0.2324
	9.6800	0.8011	6.3638	0.2329	0.1164	0.2329
	9.7000	0.8029	6.3756	0.2334	0.1167	0.2334
	9.7200	0.8046	6.3880	0.2339	0.1169	0.2339
	9.7400	0.8063	6.4002	0.2344	0.1172	0.2344
	9.7600	0.8079	6.4124	0.2350	0.1175	0.2350
	9.7800	0.8095	6.4239	0.2355	0.1177	0.2355
	9.8000	0.8113	6.4351	0.2359	0.1180	0.2359
	9.8200	0.8131	6.4481	0.2365	0.1183	0.2365
	9.8400	0.8147	6.4611	0.2371	0.1186	0.2371
	9.8600	0.8164	6.4728	0.2376	0.1188	0.2376
	9.8800	0.8180	6.4844	0.2382	0.1191	0.2382
	9.9000	0.8196	6.4954	0.2387	0.1193	0.2387
	9.9200	0.8212	6.5063	0.2392	0.1196	0.2392
	9.9400	0.8227	6.5172	0.2397	0.1199	0.2397
	9.9600	0.8243	6.5279	0.2402	0.1201	0.2402
	9.9800	0.8262	6.5400	0.2407	0.1204	0.2407
	10.0000	0.8278	6.5535	0.2413	0.1207	0.2413
	10.0200	0.8294	6.5657	0.2419	0.1210	0.2419
	10.0400	0.8310	6.5767	0.2424	0.1212	0.2424
	10.0600	0.8327	6.5880	0.2429	0.1215	0.2429
	10.0800	0.8343	6.5994	0.2435	0.1217	0.2435
	10.1000	0.8360	6.6114	0.2440	0.1220	0.2440
	10.1200	0.8377	6.6235	0.2446	0.1223	0.2446
	10.1400	0.8396	6.6357	0.2452	0.1226	0.2452
	10.1600	0.8413	6.6488	0.2458	0.1229	0.2458
	10.1800	0.8428	6.6608	0.2464	0.1232	0.2464
	10.2000	0.8445	6.6714	0.2469	0.1234	0.2469
	10.2200	0.8461	6.6823	0.2474	0.1237	0.2474
	10.2400	0.8477	6.6935	0.2480	0.1240	0.2480
	10.2600	0.8494	6.7051	0.2485	0.1242	0.2485
	10.2800	0.8510	6.7169	0.2491	0.1245	0.2491
	10.3000	0.8526	6.7281	0.2496	0.1248	0.2496
	10.3200	0.8545	6.7400	0.2502	0.1251	0.2502
	10.3400	0.8561	6.7525	0.2508	0.1254	0.2508
	10.3600	0.8578	6.7642	0.2514	0.1257	0.2514
	10.3800	0.8595	6.7758	0.2520	0.1260	0.2520
	10.4000	0.8611	6.7875	0.2526	0.1263	0.2526
	10.4200	0.8628	6.7989	0.2532	0.1266	0.2532
	10.4400	0.8644	6.8103	0.2537	0.1269	0.2537
	10.4600	0.8659	6.8208	0.2543	0.1272	0.2543
	10.4800	0.8678	6.8317	0.2549	0.1274	0.2549
	10.5000	0.8696	6.8447	0.2555	0.1277	0.2555
	10.5200	0.8712	6.8571	0.2561	0.1281	0.2561
	10.5400	0.8729	6.8682	0.2567	0.1284	0.2567
	10.5600	0.8745	6.8793	0.2573	0.1287	0.2573
	10.5800	0.8761	6.8902	0.2579	0.1289	0.2579
	10.6000	0.8777	6.9012	0.2585	0.1292	0.2585
	10.6200	0.8793	6.9122	0.2591	0.1295	0.2591
	10.6400	0.8812	6.9234	0.2597	0.1298	0.2597
	10.6600	0.8830	6.9363	0.2604	0.1302	0.2604
	10.6800	0.8846	6.9492	0.2610	0.1305	0.2610
	10.7000	0.8862	6.9600	0.2616	0.1308	0.2616
	10.7200	0.8878	6.9703	0.2622	0.1311	0.2622
	10.7400	0.8894	6.9808	0.2628	0.1314	0.2628
	10.7600	0.8911	6.9915	0.2634	0.1317	0.2634
	10.7800	0.8928	7.0032	0.2640	0.1320	0.2640
	10.8000	0.8946	7.0150	0.2647	0.1323	0.2647
	10.8200	0.8965	7.0275	0.2654	0.1327	0.2654
	10.8400	0.8980	7.0400	0.2661	0.1330	0.2661
	10.8600	0.8996	7.0501	0.2667	0.1334	0.2667
	10.8800	0.9012	7.0598	0.2672	0.1336	0.2672
	10.9000	0.9028	7.0701	0.2679	0.1339	0.2679
	10.9200	0.9045	7.0808	0.2685	0.1342	0.2685
	10.9400	0.9062	7.0923	0.2691	0.1346	0.2691
	10.9600	0.9077	7.1034	0.2698	0.1349	0.2698
	10.9800	0.9094	7.1136	0.2704	0.1352	0.2704
	11.0000	0.9111	7.1245	0.2711	0.1356	0.2711
	11.0200	0.9127	7.1357	0.2718	0.1359	0.2718
	11.0400	0.9144	7.1463	0.2724	0.1362	0.2724
	11.0600	0.9161	7.1574	0.2730	0.1365	0.2730
	11.0800	0.9178	7.1687	0.2737	0.1369	0.2737
	11.1000	0.9195	7.1801	0.2745	0.1372	0.2745
	11.1200	0.9211	7.1913	0.2751	0.1376	0.2751
	11.1400	0.9227	7.2013	0.2758	0.1379	0.2758
	11.1600	0.9246	7.2117	0.2765	0.1382	0.2765
	11.1800	0.9263	7.2239	0.2772	0.1386	0.2772
	11.2000	0.9279	7.2352	0.2780	0.1390	0.2780
	11.2200	0.9296	7.2456	0.2787	0.1393	0.2787
	11.2400	0.9311	7.2558	0.2793	0.1397	0.2793
	11.2600	0.9328	7.2657	0.2799	0.1400	0.2799
	11.2800	0.9344	7.2755	0.2806	0.1403	0.2806
	11.3000	0.9359	7.2855	0.2813	0.1407	0.2813
	11.3200	0.9378	7.2958	0.2820	0.1410	0.2820
	11.3400	0.9396	7.3079	0.2828	0.1414	0.2828
	11.3600	0.9411	7.3199	0.2836	0.1418	0.2836
	11.3800	0.9428	7.3301	0.2843	0.1421	0.2843
	11.4000	0.9444	7.3400	0.2850	0.1425	0.2850
	11.4200	0.9460	7.3497	0.2857	0.1428	0.2857
	11.4400	0.9477	7.3594	0.2864	0.1432	0.2864
	11.4600	0.9493	7.3697	0.2871	0.1435	0.2871
	11.4800	0.9511	7.3800	0.2878	0.1439	0.2878
	11.5000	0.9529	7.3913	0.2886	0.1443	0.2886
	11.5200	0.9545	7.4031	0.2894	0.1447	0.2894
	11.5400	0.9561	7.4130	0.2901	0.1451	0.2901
	11.5600	0.9578	7.4225	0.2909	0.1454	0.2909
	11.5800	0.9594	7.4324	0.2916	0.1458	0.2916
	11.6000	0.9611	7.4423	0.2924	0.1462	0.2924
	11.6200	0.9628	7.4527	0.2931	0.1466	0.2931
	11.6400	0.9644	7.4629	0.2939	0.1470	0.2939
	11.6600	0.9662	7.4724	0.2947	0.1473	0.2947
	11.6800	0.9679	7.4833	0.2955	0.1477	0.2955
	11.7000	0.9695	7.4939	0.2963	0.1481	0.2963
	11.7200	0.9712	7.5037	0.2970	0.1485	0.2970
	11.7400	0.9729	7.5138	0.2979	0.1489	0.2979
	11.7600	0.9745	7.5237	0.2986	0.1493	0.2986
	11.7800	0.9762	7.5335	0.2994	0.1497	0.2994
	11.8000	0.9777	7.5430	0.3002	0.1501	0.3002
	11.8200	0.9795	7.5520	0.3010	0.1505	0.3010
	11.8400	0.9814	7.5627	0.3018	0.1509	0.3018
	11.8600	0.9830	7.5746	0.3027	0.1513	0.3027
	11.8800	0.9847	7.5845	0.3035	0.1518	0.3035
	11.9000	0.9863	7.5937	0.3044	0.1522	0.3044
	11.9200	0.9879	7.6025	0.3052	0.1526	0.3052
	11.9400	0.9895	7.6109	0.3060	0.1530	0.3060
	11.9600	0.9910	7.6196	0.3067	0.1534	0.3067
	11.9800	0.9926	7.6285	0.3075	0.1537	0.3075
	12.0000	0.9945	7.6381	0.3083	0.1541	0.3083
	12.0200	0.9963	7.6494	0.3092	0.1546	0.3092
	12.0400	0.9978	7.6597	0.3101	0.1550	0.3101
	12.0600	0.9994	7.6683	0.3109	0.1555	0.3109
	12.0800	1.0010	7.6771	0.3118	0.1559	0.3118
	12.1000	1.0026	7.6858	0.3126	0.1563	0.3126
	12.1200	1.0044	7.6951	0.3134	0.1567	0.3134
	12.1400	1.0060	7.7050	0.3143	0.1571	0.3143
	12.1600	1.0078	7.7148	0.3151	0.1576	0.3151
	12.1800	1.0096	7.7254	0.3161	0.1580	0.3161
	12.2000	1.0111	7.7352	0.3170	0.1585	0.3170
	12.2200	1.0127	7.7429	0.3179	0.1589	0.3179
	12.2400	1.0144	7.7509	0.3187	0.1593	0.3187
	12.2600	1.0160	7.7595	0.3195	0.1598	0.3195
	12.2800	1.0177	7.7687	0.3204	0.1602	0.3204
	12.3000	1.0194	7.7784	0.3213	0.1607	0.3213
	12.3200	1.0210	7.7872	0.3222	0.1611	0.3222
	12.3400	1.0228	7.7960	0.3231	0.1616	0.3231
	12.3600	1.0244	7.8058	0.3241	0.1620	0.3241
	12.3800	1.0261	7.8149	0.3250	0.1625	0.3250
	12.4000	1.0278	7.8236	0.3259	0.1629	0.3259
	12.4200	1.0295	7.8328	0.3268	0.1634	0.3268
	12.4400	1.0312	7.8418	0.3278	0.1639	0.3278
	12.4600	1.0328	7.8506	0.3287	0.1644	0.3287
	12.4800	1.0343	7.8587	0.3297	0.1648	0.3297
	12.5000	1.0361	7.8662	0.3305	0.1653	0.3305
	12.5200	1.0379	7.8754	0.3315	0.1657	0.3315
	12.5400	1.0395	7.8854	0.3325	0.1662	0.3325
	12.5600	1.0412	7.8942	0.3334	0.1667	0.3334
	12.5800	1.0429	7.9027	0.3344	0.1672	0.3344
	12.6000	1.0445	7.9110	0.3353	0.1677	0.3353
	12.6200	1.0461	7.9190	0.3363	0.1681	0.3363
	12.6400	1.0477	7.9270	0.3372	0.1686	0.3372
	12.6600	1.0494	7.9346	0.3381	0.1691	0.3381
	12.6800	1.0513	7.9437	0.3391	0.1696	0.3391
	12.7000	1.0530	7.9541	0.3402	0.1701	0.3402
	12.7200	1.0546	7.9628	0.3412	0.1706	0.3412
	12.7400	1.0563	7.9705	0.3423	0.1711	0.3423
	12.7600	1.0579	7.9781	0.3432	0.1716	0.3432
	12.7800	1.0596	7.9856	0.3442	0.1721	0.3442
	12.8000	1.0612	7.9936	0.3451	0.1726	0.3451
	12.8200	1.0629	8.0019	0.3461	0.1731	0.3461
	12.8400	1.0648	8.0105	0.3472	0.1736	0.3472
	12.8600	1.0664	8.0201	0.3482	0.1741	0.3482
	12.8800	1.0680	8.0281	0.3493	0.1747	0.3493
	12.9000	1.0696	8.0348	0.3503	0.1751	0.3503
	12.9200	1.0712	8.0422	0.3513	0.1756	0.3513
	12.9400	1.0729	8.0495	0.3523	0.1761	0.3523
	12.9600	1.0745	8.0571	0.3533	0.1766	0.3533
	12.9800	1.0761	8.0651	0.3543	0.1771	0.3543
	13.0000	1.0777	8.0722	0.3552	0.1776	0.3552
	13.0200	1.0795	8.0799	0.3563	0.1781	0.3563
	13.0400	1.0811	8.0887	0.3573	0.1787	0.3573
	13.0600	1.0828	8.0963	0.3584	0.1792	0.3584
	13.0800	1.0845	8.1040	0.3594	0.1797	0.3594
	13.1000	1.0861	8.1119	0.3605	0.1802	0.3605
	13.1200	1.0878	8.1194	0.3616	0.1808	0.3616
	13.1400	1.0894	8.1271	0.3626	0.1813	0.3626
	13.1600	1.0910	8.1341	0.3637	0.1818	0.3637
	13.1800	1.0929	8.1413	0.3647	0.1824	0.3647
	13.2000	1.0946	8.1504	0.3658	0.1829	0.3658
	13.2200	1.0962	8.1587	0.3670	0.1835	0.3670
	13.2400	1.0979	8.1654	0.3681	0.1841	0.3681
	13.2600	1.0995	8.1721	0.3692	0.1846	0.3692
	13.2800	1.1010	8.1785	0.3702	0.1851	0.3702
	13.3000	1.1027	8.1851	0.3713	0.1856	0.3713
	13.3200	1.1043	8.1920	0.3724	0.1862	0.3724
	13.3400	1.1061	8.1991	0.3734	0.1867	0.3734
	13.3600	1.1080	8.2080	0.3746	0.1873	0.3746
	13.3800	1.1095	8.2169	0.3758	0.1879	0.3758
	13.4000	1.1112	8.2234	0.3769	0.1885	0.3769
	13.4200	1.1128	8.2296	0.3781	0.1890	0.3781
	13.4400	1.1144	8.2358	0.3791	0.1896	0.3791
	13.4600	1.1161	8.2423	0.3802	0.1901	0.3802
	13.4800	1.1178	8.2497	0.3813	0.1907	0.3813
	13.5000	1.1195	8.2570	0.3825	0.1912	0.3825
	13.5200	1.1213	8.2648	0.3837	0.1918	0.3837
	13.5400	1.1229	8.2727	0.3848	0.1924	0.3848
	13.5600	1.1245	8.2786	0.3860	0.1930	0.3860
	13.5800	1.1261	8.2841	0.3871	0.1935	0.3871
	13.6000	1.1278	8.2906	0.3882	0.1941	0.3882
	13.6200	1.1295	8.2976	0.3894	0.1947	0.3894
	13.6400	1.1312	8.3051	0.3906	0.1953	0.3906
	13.6600	1.1328	8.3121	0.3918	0.1959	0.3918
	13.6800	1.1345	8.3181	0.3929	0.1965	0.3929
	13.7000	1.1363	8.3248	0.3941	0.1971	0.3941
	13.7200	1.1378	8.3317	0.3953	0.1977	0.3953
	13.7400	1.1395	8.3375	0.3965	0.1982	0.3965
	13.7600	1.1412	8.3441	0.3977	0.1988	0.3977
	13.7800	1.1430	8.3512	0.3989	0.1994	0.3989
	13.8000	1.1447	8.3581	0.4001	0.2000	0.4001
	13.8200	1.1462	8.3645	0.4013	0.2006	0.4013
	13.8400	1.1479	8.3698	0.4024	0.2012	0.4024
	13.8600	1.1498	8.3762	0.4037	0.2018	0.4037
	13.8800	1.1514	8.3838	0.4049	0.2025	0.4049
	13.9000	1.1530	8.3902	0.4062	0.2031	0.4062
	13.9200	1.1547	8.3960	0.4074	0.2037	0.4074
	13.9400	1.1563	8.4018	0.4086	0.2043	0.4086
	13.9600	1.1579	8.4070	0.4098	0.2049	0.4098
	13.9800	1.1594	8.4124	0.4109	0.2055	0.4109
	14.0000	1.1610	8.4176	0.4122	0.2061	0.4122
	14.0200	1.1628	8.4233	0.4133	0.2067	0.4133
	14.0400	1.1646	8.4309	0.4146	0.2073	0.4146
	14.0600	1.1661	8.4380	0.4159	0.2079	0.4159
	14.0800	1.1678	8.4435	0.4171	0.2085	0.4171
	14.1000	1.1694	8.4493	0.4183	0.2092	0.4183
	14.1200	1.1711	8.4549	0.4195	0.2098	0.4195
	14.1400	1.1728	8.4607	0.4208	0.2104	0.4208
	14.1600	1.1745	8.4669	0.4220	0.2110	0.4220
	14.1800	1.1762	8.4730	0.4233	0.2117	0.4233
	14.2000	1.1781	8.4797	0.4247	0.2123	0.4247
	14.2200	1.1796	8.4862	0.4260	0.2130	0.4260
	14.2400	1.1812	8.4908	0.4273	0.2136	0.4273
	14.2600	1.1829	8.4953	0.4285	0.2143	0.4285
	14.2800	1.1845	8.5006	0.4298	0.2149	0.4298
	14.3000	1.1862	8.5059	0.4311	0.2155	0.4311
	14.3200	1.1878	8.5117	0.4323	0.2161	0.4323
	14.3400	1.1894	8.5171	0.4336	0.2168	0.4336
	14.3600	1.1912	8.5224	0.4349	0.2174	0.4349
	14.3800	1.1929	8.5289	0.4362	0.2181	0.4362
	14.4000	1.1945	8.5347	0.4375	0.2188	0.4375
	14.4200	1.1962	8.5396	0.4388	0.2194	0.4388
	14.4400	1.1978	8.5451	0.4401	0.2201	0.4401
	14.4600	1.1995	8.5502	0.4414	0.2207	0.4414
	14.4800	1.2011	8.5552	0.4427	0.2213	0.4427
	14.5000	1.2027	8.5601	0.4440	0.2220	0.4440
	14.5200	1.2044	8.5646	0.4452	0.2226	0.4452
	14.5400	1.2063	8.5708	0.4466	0.2233	0.4466
	14.5600	1.2079	8.5777	0.4480	0.2240	0.4480
	14.5800	1.2096	8.5829	0.4494	0.2247	0.4494
	14.6000	1.2112	8.5875	0.4508	0.2254	0.4508
	14.6200	1.2128	8.5919	0.4521	0.2260	0.4521
	14.6400	1.2145	8.5964	0.4534	0.2267	0.4534
	14.6600	1.2161	8.6011	0.4547	0.2274	0.4547
	14.6800	1.2178	8.6057	0.4560	0.2280	0.4560
	14.7000	1.2197	8.6113	0.4574	0.2287	0.4574
	14.7200	1.2214	8.6182	0.4588	0.2294	0.4588
	14.7400	1.2229	8.6233	0.4602	0.2301	0.4602
	14.7600	1.2246	8.6270	0.4616	0.2308	0.4616
	14.7800	1.2262	8.6312	0.4629	0.2315	0.4629
	14.8000	1.2278	8.6354	0.4642	0.2321	0.4642
	14.8200	1.2296	8.6404	0.4655	0.2328	0.4655
	14.8400	1.2312	8.6458	0.4669	0.2335	0.4669
	14.8600	1.2331	8.6512	0.4683	0.2342	0.4683
	14.8800	1.2348	8.6573	0.4698	0.2349	0.4698
	14.9000	1.2363	8.6618	0.4713	0.2356	0.4713
	14.9200	1.2380	8.6647	0.4726	0.2363	0.4726
	14.9400	1.2396	8.6685	0.4740	0.2370	0.4740
	14.9600	1.2412	8.6729	0.4753	0.2377	0.4753
	14.9800	1.2429	8.6776	0.4767	0.2384	0.4767
	15.0000	1.2445	8.6826	0.4781	0.2391	0.4781
	15.0200	1.2461	8.6867	0.4795	0.2398	0.4795
	15.0400	1.2479	8.6908	0.4809	0.2404	0.4809
	15.0600	1.2495	8.6958	0.4823	0.2411	0.4823
	15.0800	1.2510	8.7001	0.4836	0.2418	0.4836
	15.1000	1.2528	8.7042	0.4850	0.2425	0.4850
	15.1200	1.2544	8.7092	0.4864	0.2432	0.4864
	15.1400	1.2562	8.7141	0.4878	0.2439	0.4878
	15.1600	1.2578	8.7189	0.4893	0.2446	0.4893
	15.1800	1.2594	8.7229	0.4908	0.2454	0.4908
	15.2000	1.2611	8.7262	0.4921	0.2461	0.4921
	15.2200	1.2630	8.7313	0.4936	0.2468	0.4936
	15.2400	1.2645	8.7366	0.4951	0.2476	0.4951
	15.2600	1.2662	8.7405	0.4966	0.2483	0.4966
	15.2800	1.2679	8.7443	0.4980	0.2490	0.4980
	15.3000	1.2695	8.7480	0.4995	0.2497	0.4995
	15.3200	1.2711	8.7513	0.5009	0.2505	0.5009
	15.3400	1.2727	8.7548	0.5023	0.2512	0.5023
	15.3600	1.2744	8.7583	0.5037	0.2519	0.5037
	15.3800	1.2763	8.7632	0.5052	0.2526	0.5052
	15.4000	1.2779	8.7692	0.5067	0.2533	0.5067
	15.4200	1.2795	8.7732	0.5082	0.2541	0.5082
	15.4400	1.2812	8.7764	0.5097	0.2548	0.5097
	15.4600	1.2827	8.7798	0.5111	0.2555	0.5111
	15.4800	1.2844	8.7829	0.5125	0.2563	0.5125
	15.5000	1.2860	8.7865	0.5140	0.2570	0.5140
	15.5200	1.2877	8.7905	0.5155	0.2577	0.5155
	15.5400	1.2895	8.7948	0.5169	0.2585	0.5169
	15.5600	1.2912	8.8002	0.5185	0.2593	0.5185
	15.5800	1.2928	8.8044	0.5200	0.2600	0.5200
	15.6000	1.2945	8.8071	0.5215	0.2607	0.5215
	15.6200	1.2961	8.8103	0.5230	0.2615	0.5230
	15.6400	1.2978	8.8140	0.5244	0.2622	0.5244
	15.6600	1.2995	8.8179	0.5260	0.2630	0.5260
	15.6800	1.3011	8.8218	0.5275	0.2637	0.5275
	15.7000	1.3028	8.8250	0.5290	0.2645	0.5290
	15.7200	1.3046	8.8290	0.5305	0.2652	0.5305
	15.7400	1.3062	8.8336	0.5321	0.2660	0.5321
	15.7600	1.3079	8.8368	0.5336	0.2668	0.5336
	15.7800	1.3096	8.8400	0.5351	0.2676	0.5351
	15.8000	1.3112	8.8436	0.5367	0.2683	0.5367
	15.8200	1.3129	8.8468	0.5382	0.2691	0.5382
	15.8400	1.3145	8.8502	0.5397	0.2699	0.5397
	15.8600	1.3161	8.8531	0.5412	0.2706	0.5412
	15.8800	1.3180	8.8566	0.5427	0.2714	0.5427
	15.9000	1.3198	8.8618	0.5443	0.2722	0.5443
	15.9200	1.3214	8.8659	0.5460	0.2730	0.5460
	15.9400	1.3230	8.8685	0.5475	0.2738	0.5475
	15.9600	1.3246	8.8711	0.5490	0.2745	0.5490
	15.9800	1.3262	8.8734	0.5506	0.2753	0.5506
	16.0000	1.3278	8.8760	0.5521	0.2760	0.5521
	16.0200	1.3294	8.8789	0.5536	0.2768	0.5536
	16.0400	1.3311	8.8819	0.5550	0.2775	0.5550
	16.0600	1.3330	8.8865	0.5565	0.2783	0.5565
	16.0800	1.3345	8.8915	0.5581	0.2791	0.5581
	16.1000	1.3361	8.8941	0.5597	0.2798	0.5597
	16.1200	1.3378	8.8966	0.5613	0.2806	0.5613
	16.1400	1.3393	8.8993	0.5628	0.2814	0.5628
	16.1600	1.3411	8.9022	0.5643	0.2822	0.5643
	16.1800	1.3428	8.9060	0.5659	0.2829	0.5659
	16.2000	1.3445	8.9099	0.5674	0.2837	0.5674
	16.2200	1.3464	8.9139	0.5691	0.2845	0.5691
	16.2400	1.3480	8.9179	0.5707	0.2854	0.5707
	16.2600	1.3494	8.9198	0.5724	0.2862	0.5724
	16.2800	1.3511	8.9212	0.5739	0.2869	0.5739
	16.3000	1.3528	8.9237	0.5754	0.2877	0.5754
	16.3200	1.3544	8.9267	0.5770	0.2885	0.5770
	16.3400	1.3561	8.9302	0.5786	0.2893	0.5786
	16.3600	1.3577	8.9335	0.5802	0.2901	0.5802
	16.3800	1.3594	8.9359	0.5817	0.2909	0.5817
	16.4000	1.3612	8.9393	0.5833	0.2917	0.5833
	16.4200	1.3628	8.9429	0.5849	0.2925	0.5849
	16.4400	1.3645	8.9456	0.5865	0.2933	0.5865
	16.4600	1.3662	8.9487	0.5882	0.2941	0.5882
	16.4800	1.3679	8.9518	0.5898	0.2949	0.5898
	16.5000	1.3696	8.9545	0.5915	0.2957	0.5915
	16.5200	1.3711	8.9568	0.5930	0.2965	0.5930
	16.5400	1.3727	8.9584	0.5946	0.2973	0.5946
	16.5600	1.3745	8.9609	0.5962	0.2981	0.5962
	16.5800	1.3762	8.9652	0.5978	0.2989	0.5978
	16.6000	1.3779	8.9687	0.5995	0.2997	0.5995
	16.6200	1.3796	8.9715	0.6012	0.3006	0.6012
	16.6400	1.3812	8.9742	0.6028	0.3014	0.6028
	16.6600	1.3829	8.9763	0.6044	0.3022	0.6044
	16.6800	1.3845	8.9783	0.6061	0.3030	0.6061
	16.7000	1.3861	8.9803	0.6077	0.3038	0.6077
	16.7200	1.3879	8.9827	0.6093	0.3046	0.6093
	16.7400	1.3898	8.9872	0.6109	0.3055	0.6109
	16.7600	1.3913	8.9911	0.6127	0.3063	0.6127
	16.7800	1.3930	8.9929	0.6143	0.3072	0.6143
	16.8000	1.3946	8.9948	0.6160	0.3080	0.6160
	16.8200	1.3962	8.9967	0.6176	0.3088	0.6176
	16.8400	1.3979	8.9989	0.6192	0.3096	0.6192
	16.8600	1.3996	9.0016	0.6209	0.3104	0.6209
	16.8800	1.4014	9.0043	0.6226	0.3113	0.6226
	16.9000	1.4032	9.0081	0.6243	0.3121	0.6243
	16.9200	1.4047	9.0115	0.6260	0.3130	0.6260
	16.9400	1.4063	9.0128	0.6277	0.3138	0.6277
	16.9600	1.4080	9.0141	0.6293	0.3146	0.6293
	16.9800	1.4096	9.0161	0.6309	0.3155	0.6309
	17.0000	1.4112	9.0182	0.6326	0.3163	0.6326
	17.0200	1.4128	9.0206	0.6342	0.3171	0.6342
	17.0400	1.4144	9.0227	0.6358	0.3179	0.6358
	17.0600	1.4161	9.0246	0.6374	0.3187	0.6374
	17.0800	1.4178	9.0280	0.6390	0.3195	0.6390
	17.1000	1.4194	9.0311	0.6407	0.3204	0.6407
	17.1200	1.4212	9.0335	0.6423	0.3212	0.6423
	17.1400	1.4228	9.0363	0.6440	0.3220	0.6440
	17.1600	1.4245	9.0386	0.6457	0.3229	0.6457
	17.1800	1.4262	9.0408	0.6474	0.3237	0.6474
	17.2000	1.4277	9.0427	0.6491	0.3246	0.6491
	17.2200	1.4294	9.0443	0.6507	0.3253	0.6507
	17.2400	1.4314	9.0474	0.6524	0.3262	0.6524
	17.2600	1.4330	9.0514	0.6542	0.3271	0.6542
	17.2800	1.4346	9.0536	0.6560	0.3280	0.6560
	17.3000	1.4363	9.0550	0.6577	0.3288	0.6577
	17.3200	1.4378	9.0561	0.6593	0.3297	0.6593
	17.3400	1.4394	9.0571	0.6610	0.3305	0.6610
	17.3600	1.4410	9.0588	0.6626	0.3313	0.6626
	17.3800	1.4427	9.0608	0.6642	0.3321	0.6642
	17.4000	1.4446	9.0640	0.6659	0.3330	0.6659
	17.4200	1.4463	9.0684	0.6677	0.3339	0.6677
	17.4400	1.4479	9.0709	0.6695	0.3347	0.6695
	17.4600	1.4495	9.0716	0.6712	0.3356	0.6712
	17.4800	1.4511	9.0726	0.6728	0.3364	0.6728
	17.5000	1.4527	9.0739	0.6745	0.3373	0.6745
	17.5200	1.4544	9.0761	0.6762	0.3381	0.6762
