X_element,C_wt%,Cr_wt%,N_wt%,Ni_wt%,Mo_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Si_wt%
Mn,0.08,27.5,0.1,9.5,,58.82,29.1,422.8173644611519,3.9777540000000005,20,4.0,
Mn,0.08,27.5,0.1,9.5,,58.32,29.1,425.85037305014293,3.9867540000000004,20,4.5,
Mn,0.08,27.5,0.1,9.5,,57.82,29.1,428.71906389864665,3.9957540000000003,20,5.0,
Mn,0.08,27.5,0.1,9.5,,57.32,29.1,431.4475614589448,4.004754,20,5.5,
Mn,0.08,27.5,0.1,9.5,,56.82,29.1,434.05460803073134,4.0137540000000005,20,6.0,
Mn,0.08,27.5,0.1,9.5,,56.32,29.1,436.5551083810617,4.022754000000001,20,6.5,
Mn,0.08,27.5,0.1,9.5,,55.82,29.1,438.9611472377667,4.031754,20,7.0,
Mn,0.08,27.5,0.1,9.5,,55.32,29.1,441.28268414929767,4.040754000000001,20,7.5,
Mn,0.08,27.5,0.1,9.5,,54.82,29.1,443.52804257980665,4.049754,20,8.0,
Mn,0.08,27.5,0.1,9.5,,54.32,29.1,445.7042631467182,4.058754,20,8.5,
Mn,0.08,27.5,0.1,9.5,,53.82,29.1,447.8173644611519,4.067754000000001,20,9.0,
Mn,0.08,27.5,0.1,9.5,,53.32,29.1,449.87253949826413,4.076754,20,9.5,
Mn,0.08,27.5,0.1,9.5,,52.82,29.1,451.8743059653614,4.0857540000000006,20,10.0,
Mn,0.08,27.5,0.1,10.0,,62.32,29.1,374.4187776348297,3.9752540000000005,20,0.0,
Mn,0.08,27.5,0.1,10.0,,61.82,29.1,392.0964471644934,3.9842540000000004,20,0.5,
Mn,0.08,27.5,0.1,10.0,,61.32,29.1,399.4187776348297,3.9932540000000003,20,1.0,
Mn,0.08,27.5,0.1,10.0,,60.82,29.1,405.0373994196194,4.002254000000001,20,1.5,
Mn,0.08,27.5,0.1,10.0,,60.32,29.1,409.7741166941571,4.011254,20,2.0,
Mn,0.08,27.5,0.1,10.0,,59.82,29.1,413.94724838693446,4.020254,20,2.5,
Mn,0.08,27.5,0.1,10.0,,59.32,29.1,417.7200478240517,4.029254000000001,20,3.0,
Mn,0.08,27.5,0.1,10.0,,58.82,29.1,421.189494969504,4.038254,20,3.5,
Mn,0.08,27.5,0.1,10.0,,58.32,29.1,424.4187776348297,4.047254000000001,20,4.0,
Mn,0.08,27.5,0.1,10.0,,57.82,29.1,427.45178622382076,4.056254000000001,20,4.5,
Mn,0.08,27.5,0.1,10.0,,57.32,29.1,430.3204770723245,4.065254,20,5.0,
Mn,0.08,27.5,0.1,10.0,,56.82,29.1,433.0489746326226,4.074254000000001,20,5.5,
Mn,0.08,27.5,0.1,10.0,,56.32,29.1,435.65602120440917,4.083254,20,6.0,
Mn,0.08,27.5,0.1,10.0,,55.82,29.1,438.1565215547395,4.0922540000000005,20,6.5,
Mn,0.08,27.5,0.1,10.0,,55.32,29.1,440.5625604114445,4.101254000000001,20,7.0,
Mn,0.08,27.5,0.1,10.0,,54.82,29.1,442.8840973229755,4.110254,20,7.5,
Mn,0.08,27.5,0.1,10.0,,54.32,29.1,445.1294557534845,4.119254000000001,20,8.0,
Mn,0.08,27.5,0.1,10.0,,53.82,29.1,447.305676320396,4.128254,20,8.5,
Mn,0.08,27.5,0.1,10.0,,53.32,29.1,449.4187776348297,4.137254,20,9.0,
Mn,0.08,27.5,0.1,10.0,,52.82,29.1,451.4739526719419,4.146254000000001,20,9.5,
Mn,0.08,27.5,0.1,10.0,,52.32,29.1,453.4757191390392,4.155254,20,10.0,
Mn,0.08,27.5,0.1,10.5,,61.82,29.1,375.98063141554076,4.044754,20,0.0,
Mn,0.08,27.5,0.1,10.5,,61.32,29.1,393.6583009452045,4.0537540000000005,20,0.5,
Mn,0.08,27.5,0.1,10.5,,60.82,29.1,400.98063141554076,4.062754,20,1.0,
Mn,0.08,27.5,0.1,10.5,,60.32,29.1,406.5992532003305,4.071754,20,1.5,
Mn,0.08,27.5,0.1,10.5,,59.82,29.1,411.33597047486813,4.080754,20,2.0,
Mn,0.08,27.5,0.1,10.5,,59.32,29.1,415.5091021676455,4.089754,20,2.5,
Mn,0.08,27.5,0.1,10.5,,58.82,29.1,419.2819016047627,4.0987540000000005,20,3.0,
Mn,0.08,27.5,0.1,10.5,,58.32,29.1,422.751348750215,4.107754,20,3.5,
Mn,0.08,27.5,0.1,10.5,,57.82,29.1,425.98063141554076,4.116754,20,4.0,
Mn,0.08,27.5,0.1,10.5,,57.32,29.1,429.0136400045318,4.125754000000001,20,4.5,
Mn,0.08,27.5,0.1,10.5,,56.82,29.1,431.8823308530355,4.134754,20,5.0,
Mn,0.08,27.5,0.1,10.5,,56.32,29.1,434.61082841333365,4.143754,20,5.5,
Mn,0.08,27.5,0.1,10.5,,55.82,29.1,437.2178749851202,4.152754,20,6.0,
Mn,0.08,27.5,0.1,10.5,,55.32,29.1,439.71837533545056,4.161754,20,6.5,
Mn,0.08,27.5,0.1,10.5,,54.82,29.1,442.12441419215554,4.1707540000000005,20,7.0,
Mn,0.08,27.5,0.1,10.5,,54.32,29.1,444.4459511036865,4.179754,20,7.5,
Mn,0.08,27.5,0.1,10.5,,53.82,29.1,446.6913095341955,4.188754,20,8.0,
Mn,0.08,27.5,0.1,10.5,,53.32,29.1,448.86753010110704,4.197754,20,8.5,
Mn,0.08,27.5,0.1,10.5,,52.82,29.1,450.98063141554076,4.206754,20,9.0,
Mn,0.08,27.5,0.1,10.5,,52.32,29.1,453.035806452653,4.2157540000000004,20,9.5,
Mn,0.08,27.5,0.1,10.5,,51.82,29.1,455.03757291975023,4.224754,20,10.0,
Mn,0.08,27.5,0.15,9.5,,62.77,29.9,385.6100668098546,3.905829,20,0.0,
Mn,0.08,27.5,0.15,9.5,,62.27,29.9,403.28773633951823,3.914829,20,0.5,
Mn,0.08,27.5,0.15,9.5,,61.77,29.9,410.6100668098546,3.923829,20,1.0,
Mn,0.08,27.5,0.15,9.5,,61.27,29.9,416.22868859464427,3.9328290000000004,20,1.5,
Mn,0.08,27.5,0.15,9.5,,60.77,29.9,420.96540586918195,3.9418290000000002,20,2.0,
Mn,0.08,27.5,0.15,9.5,,60.27,29.9,425.1385375619593,3.950829,20,2.5,
Mn,0.08,27.5,0.15,9.5,,59.77,29.9,428.9113369990765,3.959829,20,3.0,
Mn,0.08,27.5,0.15,9.5,,59.27,29.9,432.38078414452883,3.9688290000000004,20,3.5,
Mn,0.08,27.5,0.15,9.5,,58.77,29.9,435.6100668098546,3.9778290000000003,20,4.0,
Mn,0.08,27.5,0.15,9.5,,58.27,29.9,438.6430753988456,3.986829,20,4.5,
Mn,0.08,27.5,0.15,9.5,,57.77,29.9,441.5117662473493,3.995829,20,5.0,
Mn,0.08,27.5,0.15,9.5,,57.27,29.9,444.24026380764747,4.004829,20,5.5,
Mn,0.08,27.5,0.15,9.5,,56.77,29.9,446.847310379434,4.013829,20,6.0,
Mn,0.08,27.5,0.15,9.5,,56.27,29.9,449.3478107297644,4.022829000000001,20,6.5,
Mn,0.08,27.5,0.15,9.5,,55.77,29.9,451.75384958646936,4.031829,20,7.0,
Mn,0.08,27.5,0.15,9.5,,55.27,29.9,454.07538649800034,4.0408290000000004,20,7.5,
Mn,0.08,27.5,0.15,9.5,,54.77,29.9,456.3207449285093,4.049829,20,8.0,
Mn,0.08,27.5,0.15,9.5,,54.27,29.9,458.49696549542085,4.058829,20,8.5,
Mn,0.08,27.5,0.15,9.5,,53.77,29.9,460.6100668098546,4.067829000000001,20,9.0,
Mn,0.08,27.5,0.15,9.5,,53.27,29.9,462.66524184696675,4.076829,20,9.5,
Mn,0.08,27.5,0.15,9.5,,52.77,29.9,464.66700831406405,4.085829,20,10.0,
Mn,0.08,27.5,0.15,10.0,,62.27,29.9,387.2114799835324,3.9753290000000003,20,0.0,
Mn,0.08,27.5,0.15,10.0,,61.77,29.9,404.8891495131961,3.9843290000000002,20,0.5,
Mn,0.08,27.5,0.15,10.0,,61.27,29.9,412.2114799835324,3.993329,20,1.0,
Mn,0.08,27.5,0.15,10.0,,60.77,29.9,417.83010176832215,4.0023290000000005,20,1.5,
Mn,0.08,27.5,0.15,10.0,,60.27,29.9,422.5668190428598,4.011329,20,2.0,
Mn,0.08,27.5,0.15,10.0,,59.77,29.9,426.73995073563714,4.020329,20,2.5,
Mn,0.08,27.5,0.15,10.0,,59.27,29.9,430.51275017275435,4.029329000000001,20,3.0,
Mn,0.08,27.5,0.15,10.0,,58.77,29.9,433.98219731820666,4.038329,20,3.5,
Mn,0.08,27.5,0.15,10.0,,58.27,29.9,437.2114799835324,4.047329,20,4.0,
Mn,0.08,27.5,0.15,10.0,,57.77,29.9,440.24448857252344,4.056329000000001,20,4.5,
Mn,0.08,27.5,0.15,10.0,,57.27,29.9,443.11317942102716,4.065329,20,5.0,
Mn,0.08,27.5,0.15,10.0,,56.77,29.9,445.8416769813253,4.0743290000000005,20,5.5,
Mn,0.08,27.5,0.15,10.0,,56.27,29.9,448.44872355311185,4.083329,20,6.0,
Mn,0.08,27.5,0.15,10.0,,55.77,29.9,450.9492239034422,4.092329,20,6.5,
Mn,0.08,27.5,0.15,10.0,,55.27,29.9,453.3552627601472,4.101329000000001,20,7.0,
Mn,0.08,27.5,0.15,10.0,,54.77,29.9,455.67679967167817,4.110329,20,7.5,
Mn,0.08,27.5,0.15,10.0,,54.27,29.9,457.92215810218715,4.1193290000000005,20,8.0,
Mn,0.08,27.5,0.15,10.0,,53.77,29.9,460.0983786690987,4.128329000000001,20,8.5,
Mn,0.08,27.5,0.15,10.0,,53.27,29.9,462.2114799835324,4.137329,20,9.0,
Mn,0.08,27.5,0.15,10.0,,52.77,29.9,464.26665502064463,4.146329000000001,20,9.5,
Mn,0.08,27.5,0.15,10.0,,52.27,29.9,466.2684214877419,4.155329,20,10.0,
Mn,0.08,27.5,0.15,10.5,,61.77,29.9,388.7733337642434,4.044829,20,0.0,
Mn,0.08,27.5,0.15,10.5,,61.27,29.9,406.4510032939071,4.053829,20,0.5,
Mn,0.08,27.5,0.15,10.5,,60.77,29.9,413.7733337642434,4.062829,20,1.0,
Mn,0.08,27.5,0.15,10.5,,60.27,29.9,419.3919555490331,4.071829,20,1.5,
Mn,0.08,27.5,0.15,10.5,,59.77,29.9,424.12867282357075,4.080829,20,2.0,
Mn,0.08,27.5,0.15,10.5,,59.27,29.9,428.3018045163481,4.089829,20,2.5,
Mn,0.08,27.5,0.15,10.5,,58.77,29.9,432.0746039534653,4.098829,20,3.0,
Mn,0.08,27.5,0.15,10.5,,58.27,29.9,435.54405109891763,4.107829,20,3.5,
Mn,0.08,27.5,0.15,10.5,,57.77,29.9,438.7733337642434,4.116829,20,4.0,
Mn,0.08,27.5,0.15,10.5,,57.27,29.9,441.8063423532344,4.125829,20,4.5,
Mn,0.08,27.5,0.15,10.5,,56.77,29.9,444.67503320173813,4.134829,20,5.0,
Mn,0.08,27.5,0.15,10.5,,56.27,29.9,447.40353076203627,4.143829,20,5.5,
Mn,0.08,27.5,0.15,10.5,,55.77,29.9,450.0105773338228,4.152829,20,6.0,
Mn,0.08,27.5,0.15,10.5,,55.27,29.9,452.5110776841532,4.161829,20,6.5,
Mn,0.08,27.5,0.15,10.5,,54.77,29.9,454.91711654085816,4.170829,20,7.0,
Mn,0.08,27.5,0.15,10.5,,54.27,29.9,457.23865345238914,4.179829,20,7.5,
Mn,0.08,27.5,0.15,10.5,,53.77,29.9,459.48401188289813,4.188829,20,8.0,
Mn,0.08,27.5,0.15,10.5,,53.27,29.9,461.66023244980966,4.1978290000000005,20,8.5,
Mn,0.08,27.5,0.15,10.5,,52.77,29.9,463.7733337642434,4.206829,20,9.0,
Mn,0.08,27.5,0.15,10.5,,52.27,29.9,465.8285088013556,4.215829,20,9.5,
Mn,0.08,27.5,0.15,10.5,,51.77,29.9,467.83027526845285,4.224829,20,10.0,
Mn,0.08,28.0,0.0,9.5,,62.42,28.0,317.5574099228659,3.9526040000000005,20,0.0,
Mn,0.08,28.0,0.0,9.5,,61.92,28.0,335.2350794525296,3.9616040000000003,20,0.5,
Mn,0.08,28.0,0.0,9.5,,61.42,28.0,342.5574099228659,3.9706040000000002,20,1.0,
Mn,0.08,28.0,0.0,9.5,,60.92,28.0,348.1760317076556,3.9796040000000006,20,1.5,
Mn,0.08,28.0,0.0,9.5,,60.42,28.0,352.91274898219325,3.9886040000000005,20,2.0,
Mn,0.08,28.0,0.0,9.5,,59.92,28.0,357.0858806749706,3.9976040000000004,20,2.5,
Mn,0.08,28.0,0.0,9.5,,59.42,28.0,360.8586801120878,4.006604,20,3.0,
Mn,0.08,28.0,0.0,9.5,,58.92,28.0,364.32812725754013,4.015604000000001,20,3.5,
Mn,0.08,28.0,0.0,9.5,,58.42,28.0,367.5574099228659,4.024604,20,4.0,
Mn,0.08,28.0,0.0,9.5,,57.92,28.0,370.5904185118569,4.033604,20,4.5,
Mn,0.08,28.0,0.0,9.5,,57.42,28.0,373.4591093603606,4.042604000000001,20,5.0,
Mn,0.08,28.0,0.0,9.5,,56.92,28.0,376.18760692065877,4.051604,20,5.5,
Mn,0.08,28.0,0.0,9.5,,56.42,28.0,378.7946534924453,4.0606040000000005,20,6.0,
Mn,0.08,28.0,0.0,9.5,,55.92,28.0,381.2951538427757,4.069604000000001,20,6.5,
Mn,0.08,28.0,0.0,9.5,,55.42,28.0,383.70119269948066,4.078604,20,7.0,
Mn,0.08,28.0,0.0,9.5,,54.92,28.0,386.02272961101164,4.087604000000001,20,7.5,
Mn,0.08,28.0,0.0,9.5,,54.42,28.0,388.2680880415206,4.096604,20,8.0,
Mn,0.08,28.0,0.0,9.5,,53.92,28.0,390.44430860843215,4.1056040000000005,20,8.5,
Mn,0.08,28.0,0.0,9.5,,53.42,28.0,392.5574099228659,4.114604000000001,20,9.0,
Mn,0.08,28.0,0.0,9.5,,52.92,28.0,394.6125849599781,4.123604,20,9.5,
Mn,0.08,28.0,0.0,9.5,,52.42,28.0,396.61435142707535,4.132604000000001,20,10.0,
Mn,0.08,28.0,0.0,10.0,,61.92,28.0,319.1588230965437,4.022104000000001,20,0.0,
Mn,0.08,28.0,0.0,10.0,,61.42,28.0,336.83649262620736,4.031104000000001,20,0.5,
Mn,0.08,28.0,0.0,10.0,,60.92,28.0,344.1588230965437,4.040104,20,1.0,
Mn,0.08,28.0,0.0,10.0,,60.42,28.0,349.7774448813334,4.049104000000001,20,1.5,
Mn,0.08,28.0,0.0,10.0,,59.92,28.0,354.5141621558711,4.058104,20,2.0,
Mn,0.08,28.0,0.0,10.0,,59.42,28.0,358.68729384864844,4.0671040000000005,20,2.5,
Mn,0.08,28.0,0.0,10.0,,58.92,28.0,362.46009328576565,4.076104000000001,20,3.0,
Mn,0.08,28.0,0.0,10.0,,58.42,28.0,365.92954043121796,4.085104,20,3.5,
Mn,0.08,28.0,0.0,10.0,,57.92,28.0,369.1588230965437,4.094104000000001,20,4.0,
Mn,0.08,28.0,0.0,10.0,,57.42,28.0,372.19183168553474,4.103104000000001,20,4.5,
Mn,0.08,28.0,0.0,10.0,,56.92,28.0,375.06052253403845,4.112104,20,5.0,
Mn,0.08,28.0,0.0,10.0,,56.42,28.0,377.7890200943366,4.121104000000001,20,5.5,
Mn,0.08,28.0,0.0,10.0,,55.92,28.0,380.39606666612315,4.130104,20,6.0,
Mn,0.08,28.0,0.0,10.0,,55.42,28.0,382.8965670164535,4.139104000000001,20,6.5,
Mn,0.08,28.0,0.0,10.0,,54.92,28.0,385.3026058731585,4.148104000000001,20,7.0,
Mn,0.08,28.0,0.0,10.0,,54.42,28.0,387.62414278468947,4.157104,20,7.5,
Mn,0.08,28.0,0.0,10.0,,53.92,28.0,389.86950121519845,4.166104000000001,20,8.0,
Mn,0.08,28.0,0.0,10.0,,53.42,28.0,392.04572178211,4.175104000000001,20,8.5,
Mn,0.08,28.0,0.0,10.0,,52.92,28.0,394.1588230965437,4.1841040000000005,20,9.0,
Mn,0.08,28.0,0.0,10.0,,52.42,28.0,396.2139981336559,4.193104000000001,20,9.5,
Mn,0.08,28.0,0.0,10.0,,51.92,28.0,398.2157646007532,4.202104,20,10.0,
Mn,0.08,28.0,0.0,10.5,,61.42,28.0,320.72067687725473,4.091604,20,0.0,
Mn,0.08,28.0,0.0,10.5,,60.92,28.0,338.39834640691845,4.100604000000001,20,0.5,
Mn,0.08,28.0,0.0,10.5,,60.42,28.0,345.72067687725473,4.109604,20,1.0,
Mn,0.08,28.0,0.0,10.5,,59.92,28.0,351.3392986620445,4.118604,20,1.5,
Mn,0.08,28.0,0.0,10.5,,59.42,28.0,356.0760159365821,4.127604,20,2.0,
Mn,0.08,28.0,0.0,10.5,,58.92,28.0,360.24914762935947,4.136604,20,2.5,
Mn,0.08,28.0,0.0,10.5,,58.42,28.0,364.0219470664767,4.1456040000000005,20,3.0,
Mn,0.08,28.0,0.0,10.5,,57.92,28.0,367.491394211929,4.154604,20,3.5,
Mn,0.08,28.0,0.0,10.5,,57.42,28.0,370.72067687725473,4.163604,20,4.0,
Mn,0.08,28.0,0.0,10.5,,56.92,28.0,373.75368546624577,4.172604000000001,20,4.5,
Mn,0.08,28.0,0.0,10.5,,56.42,28.0,376.6223763147495,4.181604,20,5.0,
Mn,0.08,28.0,0.0,10.5,,55.92,28.0,379.3508738750476,4.190604,20,5.5,
Mn,0.08,28.0,0.0,10.5,,55.42,28.0,381.9579204468342,4.199604,20,6.0,
Mn,0.08,28.0,0.0,10.5,,54.92,28.0,384.45842079716454,4.208604,20,6.5,
Mn,0.08,28.0,0.0,10.5,,54.42,28.0,386.8644596538695,4.217604000000001,20,7.0,
Mn,0.08,28.0,0.0,10.5,,53.92,28.0,389.1859965654005,4.226604,20,7.5,
Mn,0.08,28.0,0.0,10.5,,53.42,28.0,391.4313549959095,4.235604,20,8.0,
Mn,0.08,28.0,0.0,10.5,,52.92,28.0,393.607575562821,4.244604000000001,20,8.5,
Mn,0.08,28.0,0.0,10.5,,52.42,28.0,395.72067687725473,4.253604,20,9.0,
Mn,0.08,28.0,0.0,10.5,,51.92,28.0,397.77585191436697,4.2626040000000005,20,9.5,
Mn,0.08,28.0,0.0,10.5,,51.42,28.0,399.7776183814642,4.271604,20,10.0,
Mn,0.08,28.0,0.05,9.5,,62.370000000000005,28.8,357.8066335178621,3.9526790000000003,20,0.0,
Mn,0.08,28.0,0.05,9.5,,61.870000000000005,28.8,375.4843030475258,3.961679,20,0.5,
Mn,0.08,28.0,0.05,9.5,,61.370000000000005,28.8,382.8066335178621,3.970679,20,1.0,
Mn,0.08,28.0,0.05,9.5,,60.870000000000005,28.8,388.42525530265186,3.9796790000000004,20,1.5,
Mn,0.08,28.0,0.05,9.5,,60.370000000000005,28.8,393.1619725771895,3.9886790000000003,20,2.0,
Mn,0.08,28.0,0.05,9.5,,59.870000000000005,28.8,397.33510426996685,3.997679,20,2.5,
Mn,0.08,28.0,0.05,9.5,,59.370000000000005,28.8,401.10790370708406,4.006679,20,3.0,
Mn,0.08,28.0,0.05,9.5,,58.870000000000005,28.8,404.57735085253637,4.015679,20,3.5,
Mn,0.08,28.0,0.05,9.5,,58.370000000000005,28.8,407.8066335178621,4.024679,20,4.0,
Mn,0.08,28.0,0.05,9.5,,57.870000000000005,28.8,410.83964210685315,4.033679,20,4.5,
Mn,0.08,28.0,0.05,9.5,,57.370000000000005,28.8,413.70833295535687,4.042679000000001,20,5.0,
Mn,0.08,28.0,0.05,9.5,,56.870000000000005,28.8,416.436830515655,4.051679,20,5.5,
Mn,0.08,28.0,0.05,9.5,,56.370000000000005,28.8,419.04387708744156,4.060679,20,6.0,
Mn,0.08,28.0,0.05,9.5,,55.870000000000005,28.8,421.5443774377719,4.069679000000001,20,6.5,
Mn,0.08,28.0,0.05,9.5,,55.370000000000005,28.8,423.9504162944769,4.078679,20,7.0,
Mn,0.08,28.0,0.05,9.5,,54.870000000000005,28.8,426.2719532060079,4.0876790000000005,20,7.5,
Mn,0.08,28.0,0.05,9.5,,54.370000000000005,28.8,428.51731163651687,4.096679,20,8.0,
Mn,0.08,28.0,0.05,9.5,,53.870000000000005,28.8,430.6935322034284,4.105679,20,8.5,
Mn,0.08,28.0,0.05,9.5,,53.370000000000005,28.8,432.8066335178621,4.114679000000001,20,9.0,
Mn,0.08,28.0,0.05,9.5,,52.870000000000005,28.8,434.86180855497435,4.123679,20,9.5,
Mn,0.08,28.0,0.05,9.5,,52.370000000000005,28.8,436.8635750220716,4.132679,20,10.0,
Mn,0.08,28.0,0.05,10.0,,61.870000000000005,28.8,359.40804669153994,4.022179,20,0.0,
Mn,0.08,28.0,0.05,10.0,,61.370000000000005,28.8,377.0857162212036,4.031179000000001,20,0.5,
Mn,0.08,28.0,0.05,10.0,,60.870000000000005,28.8,384.40804669153994,4.040179,20,1.0,
Mn,0.08,28.0,0.05,10.0,,60.370000000000005,28.8,390.02666847632963,4.0491790000000005,20,1.5,
Mn,0.08,28.0,0.05,10.0,,59.870000000000005,28.8,394.7633857508673,4.058179,20,2.0,
Mn,0.08,28.0,0.05,10.0,,59.370000000000005,28.8,398.9365174436447,4.067179,20,2.5,
Mn,0.08,28.0,0.05,10.0,,58.870000000000005,28.8,402.7093168807619,4.076179000000001,20,3.0,
Mn,0.08,28.0,0.05,10.0,,58.370000000000005,28.8,406.1787640262142,4.085179,20,3.5,
Mn,0.08,28.0,0.05,10.0,,57.870000000000005,28.8,409.40804669153994,4.0941790000000005,20,4.0,
Mn,0.08,28.0,0.05,10.0,,57.370000000000005,28.8,412.441055280531,4.103179000000001,20,4.5,
Mn,0.08,28.0,0.05,10.0,,56.870000000000005,28.8,415.3097461290347,4.112179,20,5.0,
Mn,0.08,28.0,0.05,10.0,,56.370000000000005,28.8,418.03824368933283,4.121179000000001,20,5.5,
Mn,0.08,28.0,0.05,10.0,,55.870000000000005,28.8,420.6452902611194,4.130179,20,6.0,
Mn,0.08,28.0,0.05,10.0,,55.370000000000005,28.8,423.14579061144974,4.139179,20,6.5,
Mn,0.08,28.0,0.05,10.0,,54.870000000000005,28.8,425.5518294681547,4.148179000000001,20,7.0,
Mn,0.08,28.0,0.05,10.0,,54.370000000000005,28.8,427.8733663796857,4.157179,20,7.5,
Mn,0.08,28.0,0.05,10.0,,53.870000000000005,28.8,430.1187248101947,4.1661790000000005,20,8.0,
Mn,0.08,28.0,0.05,10.0,,53.370000000000005,28.8,432.2949453771062,4.175179,20,8.5,
Mn,0.08,28.0,0.05,10.0,,52.870000000000005,28.8,434.40804669153994,4.184179,20,9.0,
Mn,0.08,28.0,0.05,10.0,,52.370000000000005,28.8,436.4632217286521,4.193179000000001,20,9.5,
Mn,0.08,28.0,0.05,10.0,,51.870000000000005,28.8,438.4649881957494,4.202179,20,10.0,
Mn,0.08,28.0,0.05,10.5,,61.370000000000005,28.8,360.96990047225097,4.091679,20,0.0,
Mn,0.08,28.0,0.05,10.5,,60.870000000000005,28.8,378.6475700019147,4.100679,20,0.5,
Mn,0.08,28.0,0.05,10.5,,60.370000000000005,28.8,385.96990047225097,4.109679,20,1.0,
Mn,0.08,28.0,0.05,10.5,,59.870000000000005,28.8,391.5885222570407,4.118679,20,1.5,
Mn,0.08,28.0,0.05,10.5,,59.370000000000005,28.8,396.32523953157835,4.127679,20,2.0,
Mn,0.08,28.0,0.05,10.5,,58.870000000000005,28.8,400.4983712243557,4.136679,20,2.5,
Mn,0.08,28.0,0.05,10.5,,58.370000000000005,28.8,404.2711706614729,4.145679,20,3.0,
Mn,0.08,28.0,0.05,10.5,,57.870000000000005,28.8,407.74061780692523,4.154679,20,3.5,
Mn,0.08,28.0,0.05,10.5,,57.370000000000005,28.8,410.96990047225097,4.163679,20,4.0,
Mn,0.08,28.0,0.05,10.5,,56.870000000000005,28.8,414.002909061242,4.1726790000000005,20,4.5,
Mn,0.08,28.0,0.05,10.5,,56.370000000000005,28.8,416.8715999097457,4.181679,20,5.0,
Mn,0.08,28.0,0.05,10.5,,55.870000000000005,28.8,419.60009747004386,4.190679,20,5.5,
Mn,0.08,28.0,0.05,10.5,,55.370000000000005,28.8,422.2071440418304,4.199679,20,6.0,
Mn,0.08,28.0,0.05,10.5,,54.870000000000005,28.8,424.7076443921608,4.208679,20,6.5,
Mn,0.08,28.0,0.05,10.5,,54.370000000000005,28.8,427.11368324886575,4.217679,20,7.0,
Mn,0.08,28.0,0.05,10.5,,53.870000000000005,28.8,429.43522016039674,4.226679,20,7.5,
Mn,0.08,28.0,0.05,10.5,,53.370000000000005,28.8,431.6805785909057,4.235679,20,8.0,
Mn,0.08,28.0,0.05,10.5,,52.870000000000005,28.8,433.85679915781725,4.244679,20,8.5,
Mn,0.08,28.0,0.05,10.5,,52.370000000000005,28.8,435.96990047225097,4.253679,20,9.0,
Mn,0.08,28.0,0.05,10.5,,51.870000000000005,28.8,438.0250755093632,4.262679,20,9.5,
Mn,0.08,28.0,0.05,10.5,,51.370000000000005,28.8,440.02684197646045,4.271679,20,10.0,
Mn,0.08,28.0,0.1,9.5,,62.32,29.6,374.4784078058967,3.9527540000000005,20,0.0,
Mn,0.08,28.0,0.1,9.5,,61.82,29.6,392.15607733556044,3.9617540000000004,20,0.5,
Mn,0.08,28.0,0.1,9.5,,61.32,29.6,399.4784078058967,3.9707540000000003,20,1.0,
Mn,0.08,28.0,0.1,9.5,,60.82,29.6,405.0970295906865,3.9797540000000007,20,1.5,
Mn,0.08,28.0,0.1,9.5,,60.32,29.6,409.8337468652241,3.9887540000000006,20,2.0,
Mn,0.08,28.0,0.1,9.5,,59.82,29.6,414.00687855800146,3.9977540000000005,20,2.5,
Mn,0.08,28.0,0.1,9.5,,59.32,29.6,417.7796779951187,4.006754000000001,20,3.0,
Mn,0.08,28.0,0.1,9.5,,58.82,29.6,421.249125140571,4.015754,20,3.5,
Mn,0.08,28.0,0.1,9.5,,58.32,29.6,424.4784078058967,4.024754000000001,20,4.0,
Mn,0.08,28.0,0.1,9.5,,57.82,29.6,427.51141639488776,4.033754000000001,20,4.5,
Mn,0.08,28.0,0.1,9.5,,57.32,29.6,430.3801072433915,4.042754,20,5.0,
Mn,0.08,28.0,0.1,9.5,,56.82,29.6,433.1086048036896,4.051754000000001,20,5.5,
Mn,0.08,28.0,0.1,9.5,,56.32,29.6,435.71565137547617,4.060754,20,6.0,
Mn,0.08,28.0,0.1,9.5,,55.82,29.6,438.2161517258065,4.0697540000000005,20,6.5,
Mn,0.08,28.0,0.1,9.5,,55.32,29.6,440.6221905825115,4.078754000000001,20,7.0,
Mn,0.08,28.0,0.1,9.5,,54.82,29.6,442.9437274940425,4.087754,20,7.5,
Mn,0.08,28.0,0.1,9.5,,54.32,29.6,445.1890859245515,4.096754000000001,20,8.0,
Mn,0.08,28.0,0.1,9.5,,53.82,29.6,447.365306491463,4.105754000000001,20,8.5,
Mn,0.08,28.0,0.1,9.5,,53.32,29.6,449.4784078058967,4.1147540000000005,20,9.0,
Mn,0.08,28.0,0.1,9.5,,52.82,29.6,451.53358284300896,4.123754000000001,20,9.5,
Mn,0.08,28.0,0.1,9.5,,52.32,29.6,453.5353493101062,4.132754,20,10.0,
Mn,0.08,28.0,0.1,10.0,,61.82,29.6,376.07982097957455,4.022254,20,0.0,
Mn,0.08,28.0,0.1,10.0,,61.32,29.6,393.7574905092382,4.031254000000001,20,0.5,
Mn,0.08,28.0,0.1,10.0,,60.82,29.6,401.07982097957455,4.040254,20,1.0,
Mn,0.08,28.0,0.1,10.0,,60.32,29.6,406.69844276436424,4.049254,20,1.5,
Mn,0.08,28.0,0.1,10.0,,59.82,29.6,411.4351600389019,4.058254,20,2.0,
