X_element,C_wt%,Cr_wt%,N_wt%,Mn_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mo_wt%,Si_wt%
Si,0.08,27.0,0.05,10.5,,61.370000000000005,27.8,393.8344952384814,2.744179,20,,1.0
Si,0.08,27.0,0.05,10.5,,60.870000000000005,27.8,398.3293926663132,2.752679,20,,1.5
Si,0.08,27.0,0.05,10.5,,60.370000000000005,27.8,402.1187664859433,2.761179,20,,2.0
Si,0.08,27.0,0.05,10.5,,59.870000000000005,27.8,405.45727184016516,2.769679,20,,2.5
Si,0.08,27.0,0.05,10.5,,59.370000000000005,27.8,408.4755113898589,2.778179,20,,3.0
Si,0.08,27.0,0.05,10.5,,58.870000000000005,27.8,411.2510691062208,2.786679,20,,3.5
Si,0.08,27.0,0.05,10.5,,58.370000000000005,27.8,413.8344952384814,2.795179,20,,4.0
Si,0.08,27.0,0.05,10.5,,57.870000000000005,27.8,416.26090210967425,2.803679,20,,4.5
Si,0.08,27.0,0.05,10.5,,57.370000000000005,27.8,418.5558547884772,2.812179,20,,5.0
Si,0.08,27.0,0.05,10.5,,56.870000000000005,27.8,420.7386528367157,2.820679,20,,5.5
Si,0.08,27.0,0.05,10.5,,56.370000000000005,27.8,422.82429009414494,2.829179,20,,6.0
Si,0.08,27.0,0.05,10.5,,55.870000000000005,27.8,424.8246903744092,2.837679,20,,6.5
Si,0.08,27.0,0.05,10.5,,55.370000000000005,27.8,426.7495214597732,2.8461790000000002,20,,7.0
Si,0.08,27.0,0.05,10.5,,54.870000000000005,27.8,428.606750988998,2.854679,20,,7.5
Si,0.08,27.0,0.05,10.5,,54.370000000000005,27.8,430.4030377334052,2.863179,20,,8.0
Si,0.08,27.0,0.05,10.5,,53.870000000000005,27.8,432.1440141869344,2.871679,20,,8.5
Si,0.08,27.0,0.05,10.5,,53.370000000000005,27.8,433.8344952384814,2.880179,20,,9.0
Si,0.08,27.0,0.05,10.5,,52.870000000000005,27.8,435.47863526817116,2.888679,20,,9.5
Si,0.08,27.0,0.05,10.5,,52.370000000000005,27.8,437.080048441849,2.897179,20,,10.0
Si,0.08,27.0,0.1,9.5,,63.32,28.6,386.55218583352996,2.709254,20,,0.0
Si,0.08,27.0,0.1,9.5,,62.82,28.6,400.6943214572609,2.7177540000000002,20,,0.5
Si,0.08,27.0,0.1,9.5,,62.32,28.6,406.55218583352996,2.726254,20,,1.0
Si,0.08,27.0,0.1,9.5,,61.82,28.6,411.04708326136176,2.734754,20,,1.5
Si,0.08,27.0,0.1,9.5,,61.32,28.6,414.83645708099186,2.743254,20,,2.0
Si,0.08,27.0,0.1,9.5,,60.82,28.6,418.17496243521373,2.751754,20,,2.5
Si,0.08,27.0,0.1,9.5,,60.32,28.6,421.1932019849075,2.760254,20,,3.0
Si,0.08,27.0,0.1,9.5,,59.82,28.6,423.9687597012694,2.768754,20,,3.5
Si,0.08,27.0,0.1,9.5,,59.32,28.6,426.55218583352996,2.777254,20,,4.0
Si,0.08,27.0,0.1,9.5,,58.82,28.6,428.9785927047228,2.785754,20,,4.5
Si,0.08,27.0,0.1,9.5,,58.32,28.6,431.27354538352574,2.794254,20,,5.0
Si,0.08,27.0,0.1,9.5,,57.82,28.6,433.45634343176425,2.802754,20,,5.5
Si,0.08,27.0,0.1,9.5,,57.32,28.6,435.5419806891935,2.811254,20,,6.0
Si,0.08,27.0,0.1,9.5,,56.82,28.6,437.5423809694578,2.819754,20,,6.5
Si,0.08,27.0,0.1,9.5,,56.32,28.6,439.46721205482174,2.8282540000000003,20,,7.0
Si,0.08,27.0,0.1,9.5,,55.82,28.6,441.32444158404655,2.836754,20,,7.5
Si,0.08,27.0,0.1,9.5,,55.32,28.6,443.12072832845377,2.845254,20,,8.0
Si,0.08,27.0,0.1,9.5,,54.82,28.6,444.86170478198295,2.853754,20,,8.5
Si,0.08,27.0,0.1,9.5,,54.32,28.6,446.55218583352996,2.862254,20,,9.0
Si,0.08,27.0,0.1,9.5,,53.82,28.6,448.1963258632197,2.8707540000000003,20,,9.5
Si,0.08,27.0,0.1,9.5,,53.32,28.6,449.79773903689755,2.879254,20,,10.0
Si,0.08,27.0,0.1,10.0,,62.82,28.6,388.5539523006272,2.7182540000000004,20,,0.0
Si,0.08,27.0,0.1,10.0,,62.32,28.6,402.69608792435815,2.7267540000000006,20,,0.5
Si,0.08,27.0,0.1,10.0,,61.82,28.6,408.5539523006272,2.7352540000000003,20,,1.0
Si,0.08,27.0,0.1,10.0,,61.32,28.6,413.048849728459,2.7437540000000005,20,,1.5
Si,0.08,27.0,0.1,10.0,,60.82,28.6,416.8382235480891,2.752254,20,,2.0
Si,0.08,27.0,0.1,10.0,,60.32,28.6,420.17672890231097,2.7607540000000004,20,,2.5
Si,0.08,27.0,0.1,10.0,,59.82,28.6,423.19496845200473,2.7692540000000005,20,,3.0
Si,0.08,27.0,0.1,10.0,,59.32,28.6,425.97052616836663,2.7777540000000003,20,,3.5
Si,0.08,27.0,0.1,10.0,,58.82,28.6,428.5539523006272,2.7862540000000005,20,,4.0
Si,0.08,27.0,0.1,10.0,,58.32,28.6,430.98035917182006,2.794754,20,,4.5
Si,0.08,27.0,0.1,10.0,,57.82,28.6,433.275311850623,2.8032540000000004,20,,5.0
Si,0.08,27.0,0.1,10.0,,57.32,28.6,435.4581098988615,2.8117540000000005,20,,5.5
Si,0.08,27.0,0.1,10.0,,56.82,28.6,437.54374715629075,2.8202540000000003,20,,6.0
Si,0.08,27.0,0.1,10.0,,56.32,28.6,439.544147436555,2.8287540000000004,20,,6.5
Si,0.08,27.0,0.1,10.0,,55.82,28.6,441.468978521919,2.8372540000000006,20,,7.0
Si,0.08,27.0,0.1,10.0,,55.32,28.6,443.3262080511438,2.8457540000000003,20,,7.5
Si,0.08,27.0,0.1,10.0,,54.82,28.6,445.122494795551,2.8542540000000005,20,,8.0
Si,0.08,27.0,0.1,10.0,,54.32,28.6,446.8634712490802,2.8627540000000002,20,,8.5
Si,0.08,27.0,0.1,10.0,,53.82,28.6,448.5539523006272,2.8712540000000004,20,,9.0
Si,0.08,27.0,0.1,10.0,,53.32,28.6,450.19809233031697,2.8797540000000006,20,,9.5
Si,0.08,27.0,0.1,10.0,,52.82,28.6,451.7995055039948,2.8882540000000003,20,,10.0
Si,0.08,27.0,0.1,10.5,,62.32,28.6,390.506269526516,2.7272540000000003,20,,0.0
Si,0.08,27.0,0.1,10.5,,61.82,28.6,404.64840515024696,2.7357540000000005,20,,0.5
Si,0.08,27.0,0.1,10.5,,61.32,28.6,410.506269526516,2.744254,20,,1.0
Si,0.08,27.0,0.1,10.5,,60.82,28.6,415.0011669543478,2.7527540000000004,20,,1.5
Si,0.08,27.0,0.1,10.5,,60.32,28.6,418.7905407739779,2.761254,20,,2.0
Si,0.08,27.0,0.1,10.5,,59.82,28.6,422.1290461281998,2.7697540000000003,20,,2.5
Si,0.08,27.0,0.1,10.5,,59.32,28.6,425.14728567789354,2.7782540000000004,20,,3.0
Si,0.08,27.0,0.1,10.5,,58.82,28.6,427.92284339425544,2.786754,20,,3.5
Si,0.08,27.0,0.1,10.5,,58.32,28.6,430.506269526516,2.7952540000000003,20,,4.0
Si,0.08,27.0,0.1,10.5,,57.82,28.6,432.93267639770886,2.803754,20,,4.5
Si,0.08,27.0,0.1,10.5,,57.32,28.6,435.2276290765118,2.8122540000000003,20,,5.0
Si,0.08,27.0,0.1,10.5,,56.82,28.6,437.4104271247503,2.8207540000000004,20,,5.5
Si,0.08,27.0,0.1,10.5,,56.32,28.6,439.49606438217955,2.829254,20,,6.0
Si,0.08,27.0,0.1,10.5,,55.82,28.6,441.4964646624438,2.8377540000000003,20,,6.5
Si,0.08,27.0,0.1,10.5,,55.32,28.6,443.4212957478078,2.8462540000000005,20,,7.0
Si,0.08,27.0,0.1,10.5,,54.82,28.6,445.2785252770326,2.8547540000000002,20,,7.5
Si,0.08,27.0,0.1,10.5,,54.32,28.6,447.0748120214398,2.8632540000000004,20,,8.0
Si,0.08,27.0,0.1,10.5,,53.82,28.6,448.815788474969,2.871754,20,,8.5
Si,0.08,27.0,0.1,10.5,,53.32,28.6,450.506269526516,2.8802540000000003,20,,9.0
Si,0.08,27.0,0.1,10.5,,52.82,28.6,452.1504095562058,2.8887540000000005,20,,9.5
Si,0.08,27.0,0.1,10.5,,52.32,28.6,453.7518227298836,2.897254,20,,10.0
Si,0.08,27.0,0.15,9.5,,63.27,29.4,399.3448881822326,2.709329,20,,0.0
Si,0.08,27.0,0.15,9.5,,62.77,29.4,413.48702380596353,2.717829,20,,0.5
Si,0.08,27.0,0.15,9.5,,62.27,29.4,419.3448881822326,2.726329,20,,1.0
Si,0.08,27.0,0.15,9.5,,61.77,29.4,423.8397856100644,2.734829,20,,1.5
Si,0.08,27.0,0.15,9.5,,61.27,29.4,427.6291594296945,2.7433289999999997,20,,2.0
Si,0.08,27.0,0.15,9.5,,60.77,29.4,430.96766478391635,2.751829,20,,2.5
Si,0.08,27.0,0.15,9.5,,60.27,29.4,433.9859043336101,2.760329,20,,3.0
Si,0.08,27.0,0.15,9.5,,59.77,29.4,436.761462049972,2.7688289999999998,20,,3.5
Si,0.08,27.0,0.15,9.5,,59.27,29.4,439.3448881822326,2.777329,20,,4.0
Si,0.08,27.0,0.15,9.5,,58.77,29.4,441.77129505342543,2.7858289999999997,20,,4.5
Si,0.08,27.0,0.15,9.5,,58.27,29.4,444.06624773222836,2.794329,20,,5.0
Si,0.08,27.0,0.15,9.5,,57.77,29.4,446.2490457804669,2.802829,20,,5.5
Si,0.08,27.0,0.15,9.5,,57.27,29.4,448.3346830378961,2.8113289999999997,20,,6.0
Si,0.08,27.0,0.15,9.5,,56.77,29.4,450.3350833181604,2.819829,20,,6.5
Si,0.08,27.0,0.15,9.5,,56.27,29.4,452.25991440352436,2.828329,20,,7.0
Si,0.08,27.0,0.15,9.5,,55.77,29.4,454.1171439327492,2.836829,20,,7.5
Si,0.08,27.0,0.15,9.5,,55.27,29.4,455.9134306771564,2.845329,20,,8.0
Si,0.08,27.0,0.15,9.5,,54.77,29.4,457.65440713068557,2.8538289999999997,20,,8.5
Si,0.08,27.0,0.15,9.5,,54.27,29.4,459.3448881822326,2.862329,20,,9.0
Si,0.08,27.0,0.15,9.5,,53.77,29.4,460.98902821192235,2.870829,20,,9.5
Si,0.08,27.0,0.15,9.5,,53.27,29.4,462.5904413856002,2.879329,20,,10.0
Si,0.08,27.0,0.15,10.0,,62.77,29.4,401.3466546493299,2.718329,20,,0.0
Si,0.08,27.0,0.15,10.0,,62.27,29.4,415.48879027306083,2.7268290000000004,20,,0.5
Si,0.08,27.0,0.15,10.0,,61.77,29.4,421.3466546493299,2.735329,20,,1.0
Si,0.08,27.0,0.15,10.0,,61.27,29.4,425.8415520771617,2.7438290000000003,20,,1.5
Si,0.08,27.0,0.15,10.0,,60.77,29.4,429.6309258967918,2.752329,20,,2.0
Si,0.08,27.0,0.15,10.0,,60.27,29.4,432.9694312510137,2.760829,20,,2.5
Si,0.08,27.0,0.15,10.0,,59.77,29.4,435.9876708007074,2.7693290000000004,20,,3.0
Si,0.08,27.0,0.15,10.0,,59.27,29.4,438.7632285170693,2.777829,20,,3.5
Si,0.08,27.0,0.15,10.0,,58.77,29.4,441.3466546493299,2.7863290000000003,20,,4.0
Si,0.08,27.0,0.15,10.0,,58.27,29.4,443.77306152052273,2.794829,20,,4.5
Si,0.08,27.0,0.15,10.0,,57.77,29.4,446.06801419932566,2.803329,20,,5.0
Si,0.08,27.0,0.15,10.0,,57.27,29.4,448.25081224756417,2.8118290000000004,20,,5.5
Si,0.08,27.0,0.15,10.0,,56.77,29.4,450.3364495049934,2.820329,20,,6.0
Si,0.08,27.0,0.15,10.0,,56.27,29.4,452.33684978525775,2.8288290000000003,20,,6.5
Si,0.08,27.0,0.15,10.0,,55.77,29.4,454.2616808706217,2.8373290000000004,20,,7.0
Si,0.08,27.0,0.15,10.0,,55.27,29.4,456.11891039984647,2.845829,20,,7.5
Si,0.08,27.0,0.15,10.0,,54.77,29.4,457.9151971442537,2.8543290000000003,20,,8.0
Si,0.08,27.0,0.15,10.0,,54.27,29.4,459.65617359778287,2.862829,20,,8.5
Si,0.08,27.0,0.15,10.0,,53.77,29.4,461.3466546493299,2.8713290000000002,20,,9.0
Si,0.08,27.0,0.15,10.0,,53.27,29.4,462.99079467901964,2.8798290000000004,20,,9.5
Si,0.08,27.0,0.15,10.0,,52.77,29.4,464.59220785269747,2.888329,20,,10.0
Si,0.08,27.0,0.15,10.5,,62.27,29.4,403.2989718752186,2.727329,20,,0.0
Si,0.08,27.0,0.15,10.5,,61.77,29.4,417.4411074989496,2.7358290000000003,20,,0.5
Si,0.08,27.0,0.15,10.5,,61.27,29.4,423.2989718752186,2.744329,20,,1.0
Si,0.08,27.0,0.15,10.5,,60.77,29.4,427.7938693030504,2.752829,20,,1.5
Si,0.08,27.0,0.15,10.5,,60.27,29.4,431.5832431226805,2.761329,20,,2.0
Si,0.08,27.0,0.15,10.5,,59.77,29.4,434.9217484769024,2.769829,20,,2.5
Si,0.08,27.0,0.15,10.5,,59.27,29.4,437.93998802659615,2.7783290000000003,20,,3.0
Si,0.08,27.0,0.15,10.5,,58.77,29.4,440.71554574295806,2.786829,20,,3.5
Si,0.08,27.0,0.15,10.5,,58.27,29.4,443.2989718752186,2.795329,20,,4.0
Si,0.08,27.0,0.15,10.5,,57.77,29.4,445.7253787464115,2.803829,20,,4.5
Si,0.08,27.0,0.15,10.5,,57.27,29.4,448.0203314252144,2.812329,20,,5.0
Si,0.08,27.0,0.15,10.5,,56.77,29.4,450.2031294734529,2.8208290000000003,20,,5.5
Si,0.08,27.0,0.15,10.5,,56.27,29.4,452.2887667308822,2.829329,20,,6.0
Si,0.08,27.0,0.15,10.5,,55.77,29.4,454.28916701114645,2.837829,20,,6.5
Si,0.08,27.0,0.15,10.5,,55.27,29.4,456.2139980965104,2.8463290000000003,20,,7.0
Si,0.08,27.0,0.15,10.5,,54.77,29.4,458.0712276257352,2.854829,20,,7.5
Si,0.08,27.0,0.15,10.5,,54.27,29.4,459.86751437014243,2.8633290000000002,20,,8.0
Si,0.08,27.0,0.15,10.5,,53.77,29.4,461.6084908236716,2.871829,20,,8.5
Si,0.08,27.0,0.15,10.5,,53.27,29.4,463.2989718752186,2.880329,20,,9.0
Si,0.08,27.0,0.15,10.5,,52.77,29.4,464.9431119049084,2.8888290000000003,20,,9.5
Si,0.08,27.0,0.15,10.5,,52.27,29.4,466.5445250785862,2.897329,20,,10.0
Si,0.08,27.5,0.0,9.5,,62.92,27.5,331.3074015855435,2.756104,20,,0.0
Si,0.08,27.5,0.0,9.5,,62.42,27.5,345.44953720927447,2.7646040000000003,20,,0.5
Si,0.08,27.5,0.0,9.5,,61.92,27.5,351.3074015855435,2.773104,20,,1.0
Si,0.08,27.5,0.0,9.5,,61.42,27.5,355.8022990133753,2.781604,20,,1.5
Si,0.08,27.5,0.0,9.5,,60.92,27.5,359.5916728330054,2.790104,20,,2.0
Si,0.08,27.5,0.0,9.5,,60.42,27.5,362.9301781872273,2.798604,20,,2.5
Si,0.08,27.5,0.0,9.5,,59.92,27.5,365.94841773692104,2.8071040000000003,20,,3.0
Si,0.08,27.5,0.0,9.5,,59.42,27.5,368.72397545328295,2.815604,20,,3.5
Si,0.08,27.5,0.0,9.5,,58.92,27.5,371.3074015855435,2.824104,20,,4.0
Si,0.08,27.5,0.0,9.5,,58.42,27.5,373.73380845673637,2.832604,20,,4.5
Si,0.08,27.5,0.0,9.5,,57.92,27.5,376.0287611355393,2.841104,20,,5.0
Si,0.08,27.5,0.0,9.5,,57.42,27.5,378.2115591837778,2.8496040000000002,20,,5.5
Si,0.08,27.5,0.0,9.5,,56.92,27.5,380.29719644120706,2.858104,20,,6.0
Si,0.08,27.5,0.0,9.5,,56.42,27.5,382.29759672147134,2.866604,20,,6.5
Si,0.08,27.5,0.0,9.5,,55.92,27.5,384.2224278068353,2.8751040000000003,20,,7.0
Si,0.08,27.5,0.0,9.5,,55.42,27.5,386.0796573360601,2.883604,20,,7.5
Si,0.08,27.5,0.0,9.5,,54.92,27.5,387.8759440804673,2.8921040000000002,20,,8.0
Si,0.08,27.5,0.0,9.5,,54.42,27.5,389.6169205339965,2.900604,20,,8.5
Si,0.08,27.5,0.0,9.5,,53.92,27.5,391.3074015855435,2.909104,20,,9.0
Si,0.08,27.5,0.0,9.5,,53.42,27.5,392.9515416152333,2.9176040000000003,20,,9.5
Si,0.08,27.5,0.0,9.5,,52.92,27.5,394.5529547889111,2.926104,20,,10.0
Si,0.08,27.5,0.0,10.0,,62.42,27.5,333.30916805264076,2.7651040000000005,20,,0.0
Si,0.08,27.5,0.0,10.0,,61.92,27.5,347.4513036763717,2.7736040000000006,20,,0.5
Si,0.08,27.5,0.0,10.0,,61.42,27.5,353.30916805264076,2.7821040000000004,20,,1.0
Si,0.08,27.5,0.0,10.0,,60.92,27.5,357.80406548047256,2.7906040000000005,20,,1.5
Si,0.08,27.5,0.0,10.0,,60.42,27.5,361.59343930010266,2.7991040000000003,20,,2.0
Si,0.08,27.5,0.0,10.0,,59.92,27.5,364.9319446543245,2.8076040000000004,20,,2.5
Si,0.08,27.5,0.0,10.0,,59.42,27.5,367.9501842040183,2.8161040000000006,20,,3.0
Si,0.08,27.5,0.0,10.0,,58.92,27.5,370.7257419203802,2.8246040000000003,20,,3.5
Si,0.08,27.5,0.0,10.0,,58.42,27.5,373.30916805264076,2.8331040000000005,20,,4.0
Si,0.08,27.5,0.0,10.0,,57.92,27.5,375.7355749238336,2.8416040000000002,20,,4.5
Si,0.08,27.5,0.0,10.0,,57.42,27.5,378.03052760263654,2.8501040000000004,20,,5.0
Si,0.08,27.5,0.0,10.0,,56.92,27.5,380.21332565087505,2.8586040000000006,20,,5.5
Si,0.08,27.5,0.0,10.0,,56.42,27.5,382.2989629083043,2.8671040000000003,20,,6.0
Si,0.08,27.5,0.0,10.0,,55.92,27.5,384.2993631885686,2.8756040000000005,20,,6.5
Si,0.08,27.5,0.0,10.0,,55.42,27.5,386.22419427393254,2.8841040000000007,20,,7.0
Si,0.08,27.5,0.0,10.0,,54.92,27.5,388.08142380315735,2.8926040000000004,20,,7.5
Si,0.08,27.5,0.0,10.0,,54.42,27.5,389.87771054756456,2.9011040000000006,20,,8.0
Si,0.08,27.5,0.0,10.0,,53.92,27.5,391.61868700109375,2.9096040000000003,20,,8.5
Si,0.08,27.5,0.0,10.0,,53.42,27.5,393.30916805264076,2.9181040000000005,20,,9.0
Si,0.08,27.5,0.0,10.0,,52.92,27.5,394.9533080823305,2.9266040000000006,20,,9.5
Si,0.08,27.5,0.0,10.0,,52.42,27.5,396.55472125600835,2.9351040000000004,20,,10.0
Si,0.08,27.5,0.0,10.5,,61.92,27.5,335.26148527852956,2.7741040000000003,20,,0.0
Si,0.08,27.5,0.0,10.5,,61.42,27.5,349.4036209022605,2.7826040000000005,20,,0.5
Si,0.08,27.5,0.0,10.5,,60.92,27.5,355.26148527852956,2.7911040000000003,20,,1.0
Si,0.08,27.5,0.0,10.5,,60.42,27.5,359.75638270636136,2.7996040000000004,20,,1.5
Si,0.08,27.5,0.0,10.5,,59.92,27.5,363.54575652599146,2.808104,20,,2.0
Si,0.08,27.5,0.0,10.5,,59.42,27.5,366.88426188021333,2.8166040000000003,20,,2.5
Si,0.08,27.5,0.0,10.5,,58.92,27.5,369.9025014299071,2.8251040000000005,20,,3.0
Si,0.08,27.5,0.0,10.5,,58.42,27.5,372.678059146269,2.8336040000000002,20,,3.5
Si,0.08,27.5,0.0,10.5,,57.92,27.5,375.26148527852956,2.8421040000000004,20,,4.0
Si,0.08,27.5,0.0,10.5,,57.42,27.5,377.6878921497224,2.850604,20,,4.5
Si,0.08,27.5,0.0,10.5,,56.92,27.5,379.98284482852534,2.8591040000000003,20,,5.0
Si,0.08,27.5,0.0,10.5,,56.42,27.5,382.16564287676385,2.8676040000000005,20,,5.5
Si,0.08,27.5,0.0,10.5,,55.92,27.5,384.2512801341931,2.876104,20,,6.0
Si,0.08,27.5,0.0,10.5,,55.42,27.5,386.2516804144574,2.8846040000000004,20,,6.5
Si,0.08,27.5,0.0,10.5,,54.92,27.5,388.17651149982134,2.8931040000000006,20,,7.0
Si,0.08,27.5,0.0,10.5,,54.42,27.5,390.03374102904615,2.9016040000000003,20,,7.5
Si,0.08,27.5,0.0,10.5,,53.92,27.5,391.83002777345337,2.9101040000000005,20,,8.0
Si,0.08,27.5,0.0,10.5,,53.42,27.5,393.57100422698255,2.918604,20,,8.5
Si,0.08,27.5,0.0,10.5,,52.92,27.5,395.26148527852956,2.9271040000000004,20,,9.0
Si,0.08,27.5,0.0,10.5,,52.42,27.5,396.9056253082193,2.9356040000000005,20,,9.5
Si,0.08,27.5,0.0,10.5,,51.92,27.5,398.50703848189715,2.9441040000000003,20,,10.0
Si,0.08,27.5,0.05,9.5,,62.870000000000005,28.3,371.55662518053975,2.756179,20,,0.0
Si,0.08,27.5,0.05,9.5,,62.370000000000005,28.3,385.6987608042707,2.764679,20,,0.5
Si,0.08,27.5,0.05,9.5,,61.870000000000005,28.3,391.55662518053975,2.773179,20,,1.0
Si,0.08,27.5,0.05,9.5,,61.370000000000005,28.3,396.05152260837156,2.781679,20,,1.5
Si,0.08,27.5,0.05,9.5,,60.870000000000005,28.3,399.84089642800166,2.7901789999999997,20,,2.0
Si,0.08,27.5,0.05,9.5,,60.370000000000005,28.3,403.1794017822235,2.798679,20,,2.5
Si,0.08,27.5,0.05,9.5,,59.870000000000005,28.3,406.1976413319173,2.807179,20,,3.0
Si,0.08,27.5,0.05,9.5,,59.370000000000005,28.3,408.9731990482792,2.815679,20,,3.5
Si,0.08,27.5,0.05,9.5,,58.870000000000005,28.3,411.55662518053975,2.824179,20,,4.0
Si,0.08,27.5,0.05,9.5,,58.370000000000005,28.3,413.9830320517326,2.8326789999999997,20,,4.5
Si,0.08,27.5,0.05,9.5,,57.870000000000005,28.3,416.27798473053554,2.841179,20,,5.0
Si,0.08,27.5,0.05,9.5,,57.370000000000005,28.3,418.46078277877405,2.849679,20,,5.5
Si,0.08,27.5,0.05,9.5,,56.870000000000005,28.3,420.5464200362033,2.858179,20,,6.0
Si,0.08,27.5,0.05,9.5,,56.370000000000005,28.3,422.5468203164676,2.866679,20,,6.5
Si,0.08,27.5,0.05,9.5,,55.870000000000005,28.3,424.47165140183154,2.875179,20,,7.0
Si,0.08,27.5,0.05,9.5,,55.370000000000005,28.3,426.32888093105635,2.883679,20,,7.5
Si,0.08,27.5,0.05,9.5,,54.870000000000005,28.3,428.12516767546356,2.892179,20,,8.0
Si,0.08,27.5,0.05,9.5,,54.370000000000005,28.3,429.86614412899274,2.900679,20,,8.5
Si,0.08,27.5,0.05,9.5,,53.870000000000005,28.3,431.55662518053975,2.909179,20,,9.0
Si,0.08,27.5,0.05,9.5,,53.370000000000005,28.3,433.2007652102295,2.917679,20,,9.5
Si,0.08,27.5,0.05,9.5,,52.870000000000005,28.3,434.80217838390735,2.926179,20,,10.0
Si,0.08,27.5,0.05,10.0,,62.370000000000005,28.3,373.558391647637,2.7651790000000003,20,,0.0
Si,0.08,27.5,0.05,10.0,,61.870000000000005,28.3,387.70052727136795,2.7736790000000004,20,,0.5
Si,0.08,27.5,0.05,10.0,,61.370000000000005,28.3,393.558391647637,2.782179,20,,1.0
Si,0.08,27.5,0.05,10.0,,60.870000000000005,28.3,398.0532890754688,2.7906790000000004,20,,1.5
Si,0.08,27.5,0.05,10.0,,60.370000000000005,28.3,401.8426628950989,2.799179,20,,2.0
Si,0.08,27.5,0.05,10.0,,59.870000000000005,28.3,405.18116824932076,2.8076790000000003,20,,2.5
Si,0.08,27.5,0.05,10.0,,59.370000000000005,28.3,408.1994077990145,2.8161790000000004,20,,3.0
Si,0.08,27.5,0.05,10.0,,58.870000000000005,28.3,410.9749655153764,2.824679,20,,3.5
Si,0.08,27.5,0.05,10.0,,58.370000000000005,28.3,413.558391647637,2.8331790000000003,20,,4.0
Si,0.08,27.5,0.05,10.0,,57.870000000000005,28.3,415.98479851882985,2.841679,20,,4.5
Si,0.08,27.5,0.05,10.0,,57.370000000000005,28.3,418.2797511976328,2.8501790000000002,20,,5.0
Si,0.08,27.5,0.05,10.0,,56.870000000000005,28.3,420.4625492458713,2.8586790000000004,20,,5.5
Si,0.08,27.5,0.05,10.0,,56.370000000000005,28.3,422.54818650330054,2.867179,20,,6.0
Si,0.08,27.5,0.05,10.0,,55.870000000000005,28.3,424.5485867835648,2.8756790000000003,20,,6.5
Si,0.08,27.5,0.05,10.0,,55.370000000000005,28.3,426.4734178689288,2.8841790000000005,20,,7.0
Si,0.08,27.5,0.05,10.0,,54.870000000000005,28.3,428.3306473981536,2.8926790000000002,20,,7.5
Si,0.08,27.5,0.05,10.0,,54.370000000000005,28.3,430.1269341425608,2.9011790000000004,20,,8.0
Si,0.08,27.5,0.05,10.0,,53.870000000000005,28.3,431.86791059609,2.909679,20,,8.5
Si,0.08,27.5,0.05,10.0,,53.370000000000005,28.3,433.558391647637,2.9181790000000003,20,,9.0
Si,0.08,27.5,0.05,10.0,,52.870000000000005,28.3,435.20253167732676,2.9266790000000005,20,,9.5
Si,0.08,27.5,0.05,10.0,,52.370000000000005,28.3,436.8039448510046,2.935179,20,,10.0
Si,0.08,27.5,0.05,10.5,,61.870000000000005,28.3,375.5107088735258,2.774179,20,,0.0
Si,0.08,27.5,0.05,10.5,,61.370000000000005,28.3,389.65284449725675,2.7826790000000003,20,,0.5
Si,0.08,27.5,0.05,10.5,,60.870000000000005,28.3,395.5107088735258,2.791179,20,,1.0
Si,0.08,27.5,0.05,10.5,,60.370000000000005,28.3,400.0056063013576,2.7996790000000003,20,,1.5
Si,0.08,27.5,0.05,10.5,,59.870000000000005,28.3,403.7949801209877,2.808179,20,,2.0
Si,0.08,27.5,0.05,10.5,,59.370000000000005,28.3,407.13348547520957,2.816679,20,,2.5
Si,0.08,27.5,0.05,10.5,,58.870000000000005,28.3,410.1517250249033,2.8251790000000003,20,,3.0
Si,0.08,27.5,0.05,10.5,,58.370000000000005,28.3,412.92728274126523,2.833679,20,,3.5
Si,0.08,27.5,0.05,10.5,,57.870000000000005,28.3,415.5107088735258,2.8421790000000002,20,,4.0
Si,0.08,27.5,0.05,10.5,,57.370000000000005,28.3,417.93711574471865,2.850679,20,,4.5
Si,0.08,27.5,0.05,10.5,,56.870000000000005,28.3,420.2320684235216,2.859179,20,,5.0
Si,0.08,27.5,0.05,10.5,,56.370000000000005,28.3,422.4148664717601,2.8676790000000003,20,,5.5
Si,0.08,27.5,0.05,10.5,,55.870000000000005,28.3,424.50050372918935,2.876179,20,,6.0
Si,0.08,27.5,0.05,10.5,,55.370000000000005,28.3,426.5009040094536,2.884679,20,,6.5
Si,0.08,27.5,0.05,10.5,,54.870000000000005,28.3,428.4257350948176,2.8931790000000004,20,,7.0
Si,0.08,27.5,0.05,10.5,,54.370000000000005,28.3,430.2829646240424,2.901679,20,,7.5
Si,0.08,27.5,0.05,10.5,,53.870000000000005,28.3,432.0792513684496,2.9101790000000003,20,,8.0
Si,0.08,27.5,0.05,10.5,,53.370000000000005,28.3,433.8202278219788,2.918679,20,,8.5
Si,0.08,27.5,0.05,10.5,,52.870000000000005,28.3,435.5107088735258,2.927179,20,,9.0
Si,0.08,27.5,0.05,10.5,,52.370000000000005,28.3,437.15484890321557,2.9356790000000004,20,,9.5
Si,0.08,27.5,0.05,10.5,,51.870000000000005,28.3,438.7562620768934,2.944179,20,,10.0
Si,0.08,27.5,0.1,9.5,,62.82,29.1,388.22839946857437,2.756254,20,,0.0
