X_element,C_wt%,Cr_wt%,N_wt%,Si_wt%,Ni_wt%,Fe_wt% (balance),PREN,Strength_proxy_MPa,Cost_proxy_$_per_kg,Service_T_C (info),Mn_wt%,Mo_wt%
Ni,0.04,27.0,0.15,9.5,10.0,53.31,29.4,426.468728259523,4.089777000000001,20,,
Ni,0.04,27.0,0.15,10.0,0.0,62.81,29.4,364.82458822983324,2.7082770000000003,20,,
Ni,0.04,27.0,0.15,10.0,0.5,62.31,29.4,378.9667238535642,2.7777770000000004,20,,
Ni,0.04,27.0,0.15,10.0,1.0,61.81,29.4,384.82458822983324,2.847277,20,,
Ni,0.04,27.0,0.15,10.0,1.5,61.31,29.4,389.31948565766504,2.916777,20,,
Ni,0.04,27.0,0.15,10.0,2.0,60.81,29.4,393.10885947729514,2.9862770000000003,20,,
Ni,0.04,27.0,0.15,10.0,2.5,60.31,29.4,396.447364831517,3.0557770000000004,20,,
Ni,0.04,27.0,0.15,10.0,3.0,59.81,29.4,399.46560438121077,3.125277,20,,
Ni,0.04,27.0,0.15,10.0,3.5,59.31,29.4,402.24116209757267,3.194777,20,,
Ni,0.04,27.0,0.15,10.0,4.0,58.81,29.4,404.82458822983324,3.2642770000000003,20,,
Ni,0.04,27.0,0.15,10.0,4.5,58.31,29.4,407.2509951010261,3.3337770000000004,20,,
Ni,0.04,27.0,0.15,10.0,5.0,57.81,29.4,409.545947779829,3.403277,20,,
Ni,0.04,27.0,0.15,10.0,5.5,57.31,29.4,411.72874582806753,3.4727770000000002,20,,
Ni,0.04,27.0,0.15,10.0,6.0,56.81,29.4,413.8143830854968,3.5422770000000003,20,,
Ni,0.04,27.0,0.15,10.0,6.5,56.31,29.4,415.81478336576106,3.6117770000000005,20,,
Ni,0.04,27.0,0.15,10.0,7.0,55.81,29.4,417.739614451125,3.6812770000000006,20,,
Ni,0.04,27.0,0.15,10.0,7.5,55.31,29.4,419.59684398034983,3.7507770000000002,20,,
Ni,0.04,27.0,0.15,10.0,8.0,54.81,29.4,421.39313072475704,3.8202770000000004,20,,
Ni,0.04,27.0,0.15,10.0,8.5,54.31,29.4,423.13410717828623,3.8897770000000005,20,,
Ni,0.04,27.0,0.15,10.0,9.0,53.81,29.4,424.82458822983324,3.959277,20,,
Ni,0.04,27.0,0.15,10.0,9.5,53.31,29.4,426.468728259523,4.028777,20,,
Ni,0.04,27.0,0.15,10.0,10.0,52.81,29.4,428.07014143320083,4.098277,20,,
Ni,0.04,27.0,0.15,10.5,0.0,62.31,29.4,366.3864420105442,2.7167770000000004,20,,
Ni,0.04,27.0,0.15,10.5,0.5,61.81,29.4,380.52857763427517,2.7862770000000006,20,,
Ni,0.04,27.0,0.15,10.5,1.0,61.31,29.4,386.3864420105442,2.8557770000000007,20,,
Ni,0.04,27.0,0.15,10.5,1.5,60.81,29.4,390.881339438376,2.9252770000000003,20,,
Ni,0.04,27.0,0.15,10.5,2.0,60.31,29.4,394.6707132580061,2.9947770000000005,20,,
Ni,0.04,27.0,0.15,10.5,2.5,59.81,29.4,398.009218612228,3.0642770000000006,20,,
Ni,0.04,27.0,0.15,10.5,3.0,59.31,29.4,401.02745816192174,3.1337770000000003,20,,
Ni,0.04,27.0,0.15,10.5,3.5,58.81,29.4,403.80301587828365,3.2032770000000004,20,,
Ni,0.04,27.0,0.15,10.5,4.0,58.31,29.4,406.3864420105442,3.2727770000000005,20,,
Ni,0.04,27.0,0.15,10.5,4.5,57.81,29.4,408.81284888173707,3.342277,20,,
Ni,0.04,27.0,0.15,10.5,5.0,57.31,29.4,411.10780156054,3.4117770000000007,20,,
Ni,0.04,27.0,0.15,10.5,5.5,56.81,29.4,413.2905996087785,3.4812770000000004,20,,
Ni,0.04,27.0,0.15,10.5,6.0,56.31,29.4,415.37623686620776,3.5507770000000005,20,,
Ni,0.04,27.0,0.15,10.5,6.5,55.81,29.4,417.37663714647204,3.6202770000000006,20,,
Ni,0.04,27.0,0.15,10.5,7.0,55.31,29.4,419.301468231836,3.6897770000000003,20,,
Ni,0.04,27.0,0.15,10.5,7.5,54.81,29.4,421.1586977610608,3.7592770000000004,20,,
Ni,0.04,27.0,0.15,10.5,8.0,54.31,29.4,422.954984505468,3.8287770000000005,20,,
Ni,0.04,27.0,0.15,10.5,8.5,53.81,29.4,424.6959609589972,3.8982770000000007,20,,
Ni,0.04,27.0,0.15,10.5,9.0,53.31,29.4,426.3864420105442,3.9677770000000003,20,,
Ni,0.04,27.0,0.15,10.5,9.5,52.81,29.4,428.030582040234,4.0372770000000004,20,,
Ni,0.04,27.0,0.15,10.5,10.0,52.31,29.4,429.6319952139118,4.106777000000001,20,,
Ni,0.04,27.5,0.0,9.5,0.0,62.96,27.5,295.1856884594663,2.7465520000000008,20,,
Ni,0.04,27.5,0.0,9.5,0.5,62.46,27.5,309.32782408319724,2.816052000000001,20,,
Ni,0.04,27.5,0.0,9.5,1.0,61.96,27.5,315.1856884594663,2.8855520000000006,20,,
Ni,0.04,27.5,0.0,9.5,1.5,61.46,27.5,319.6805858872981,2.9550520000000007,20,,
Ni,0.04,27.5,0.0,9.5,2.0,60.96,27.5,323.4699597069282,3.024552000000001,20,,
Ni,0.04,27.5,0.0,9.5,2.5,60.46,27.5,326.80846506115006,3.094052000000001,20,,
Ni,0.04,27.5,0.0,9.5,3.0,59.96,27.5,329.8267046108438,3.1635520000000006,20,,
Ni,0.04,27.5,0.0,9.5,3.5,59.46,27.5,332.6022623272057,3.2330520000000007,20,,
Ni,0.04,27.5,0.0,9.5,4.0,58.96,27.5,335.1856884594663,3.302552000000001,20,,
Ni,0.04,27.5,0.0,9.5,4.5,58.46,27.5,337.61209533065914,3.372052000000001,20,,
Ni,0.04,27.5,0.0,9.5,5.0,57.96,27.5,339.9070480094621,3.4415520000000006,20,,
Ni,0.04,27.5,0.0,9.5,5.5,57.46,27.5,342.0898460577006,3.5110520000000007,20,,
Ni,0.04,27.5,0.0,9.5,6.0,56.96,27.5,344.17548331512984,3.580552000000001,20,,
Ni,0.04,27.5,0.0,9.5,6.5,56.46,27.5,346.1758835953941,3.650052000000001,20,,
Ni,0.04,27.5,0.0,9.5,7.0,55.96,27.5,348.1007146807581,3.719552000000001,20,,
Ni,0.04,27.5,0.0,9.5,7.5,55.46,27.5,349.9579442099829,3.7890520000000008,20,,
Ni,0.04,27.5,0.0,9.5,8.0,54.96,27.5,351.7542309543901,3.858552000000001,20,,
Ni,0.04,27.5,0.0,9.5,8.5,54.46,27.5,353.4952074079193,3.928052000000001,20,,
Ni,0.04,27.5,0.0,9.5,9.0,53.96,27.5,355.1856884594663,3.9975520000000007,20,,
Ni,0.04,27.5,0.0,9.5,9.5,53.46,27.5,356.82982848915606,4.067052,20,,
Ni,0.04,27.5,0.0,9.5,10.0,52.96,27.5,358.4312416628339,4.136552000000001,20,,
Ni,0.04,27.5,0.0,10.0,0.0,62.46,27.5,296.7871016331441,2.7550520000000005,20,,
Ni,0.04,27.5,0.0,10.0,0.5,61.96,27.5,310.92923725687507,2.8245520000000006,20,,
Ni,0.04,27.5,0.0,10.0,1.0,61.46,27.5,316.7871016331441,2.8940520000000003,20,,
Ni,0.04,27.5,0.0,10.0,1.5,60.96,27.5,321.2819990609759,2.9635520000000004,20,,
Ni,0.04,27.5,0.0,10.0,2.0,60.46,27.5,325.071372880606,3.0330520000000005,20,,
Ni,0.04,27.5,0.0,10.0,2.5,59.96,27.5,328.40987823482794,3.1025520000000006,20,,
Ni,0.04,27.5,0.0,10.0,3.0,59.46,27.5,331.42811778452165,3.1720520000000003,20,,
Ni,0.04,27.5,0.0,10.0,3.5,58.96,27.5,334.20367550088355,3.2415520000000004,20,,
Ni,0.04,27.5,0.0,10.0,4.0,58.46,27.5,336.7871016331441,3.3110520000000006,20,,
Ni,0.04,27.5,0.0,10.0,4.5,57.96,27.5,339.21350850433697,3.3805520000000007,20,,
Ni,0.04,27.5,0.0,10.0,5.0,57.46,27.5,341.5084611831399,3.4500520000000003,20,,
Ni,0.04,27.5,0.0,10.0,5.5,56.96,27.5,343.6912592313784,3.5195520000000005,20,,
Ni,0.04,27.5,0.0,10.0,6.0,56.46,27.5,345.77689648880767,3.5890520000000006,20,,
Ni,0.04,27.5,0.0,10.0,6.5,55.96,27.5,347.777296769072,3.6585520000000007,20,,
Ni,0.04,27.5,0.0,10.0,7.0,55.46,27.5,349.70212785443596,3.728052000000001,20,,
Ni,0.04,27.5,0.0,10.0,7.5,54.96,27.5,351.5593573836607,3.7975520000000005,20,,
Ni,0.04,27.5,0.0,10.0,8.0,54.46,27.5,353.3556441280679,3.8670520000000006,20,,
Ni,0.04,27.5,0.0,10.0,8.5,53.96,27.5,355.0966205815971,3.9365520000000007,20,,
Ni,0.04,27.5,0.0,10.0,9.0,53.46,27.5,356.7871016331441,4.006052,20,,
Ni,0.04,27.5,0.0,10.0,9.5,52.96,27.5,358.4312416628339,4.075552,20,,
Ni,0.04,27.5,0.0,10.0,10.0,52.46,27.5,360.0326548365117,4.145052000000001,20,,
Ni,0.04,27.5,0.0,10.5,0.0,61.96,27.5,298.34895541385515,2.7635520000000007,20,,
Ni,0.04,27.5,0.0,10.5,0.5,61.46,27.5,312.4910910375861,2.833052000000001,20,,
Ni,0.04,27.5,0.0,10.5,1.0,60.96,27.5,318.34895541385515,2.902552000000001,20,,
Ni,0.04,27.5,0.0,10.5,1.5,60.46,27.5,322.84385284168695,2.9720520000000006,20,,
Ni,0.04,27.5,0.0,10.5,2.0,59.96,27.5,326.63322666131705,3.0415520000000007,20,,
Ni,0.04,27.5,0.0,10.5,2.5,59.46,27.5,329.9717320155389,3.111052000000001,20,,
Ni,0.04,27.5,0.0,10.5,3.0,58.96,27.5,332.9899715652327,3.1805520000000005,20,,
Ni,0.04,27.5,0.0,10.5,3.5,58.46,27.5,335.7655292815946,3.2500520000000006,20,,
Ni,0.04,27.5,0.0,10.5,4.0,57.96,27.5,338.34895541385515,3.3195520000000007,20,,
Ni,0.04,27.5,0.0,10.5,4.5,57.46,27.5,340.775362285048,3.3890520000000004,20,,
Ni,0.04,27.5,0.0,10.5,5.0,56.96,27.5,343.07031496385093,3.458552000000001,20,,
Ni,0.04,27.5,0.0,10.5,5.5,56.46,27.5,345.25311301208944,3.5280520000000006,20,,
Ni,0.04,27.5,0.0,10.5,6.0,55.96,27.5,347.3387502695187,3.5975520000000007,20,,
Ni,0.04,27.5,0.0,10.5,6.5,55.46,27.5,349.33915054978297,3.667052000000001,20,,
Ni,0.04,27.5,0.0,10.5,7.0,54.96,27.5,351.26398163514693,3.7365520000000005,20,,
Ni,0.04,27.5,0.0,10.5,7.5,54.46,27.5,353.12121116437174,3.8060520000000007,20,,
Ni,0.04,27.5,0.0,10.5,8.0,53.96,27.5,354.91749790877896,3.8755520000000008,20,,
Ni,0.04,27.5,0.0,10.5,8.5,53.46,27.5,356.65847436230814,3.945052000000001,20,,
Ni,0.04,27.5,0.0,10.5,9.0,52.96,27.5,358.34895541385515,4.014552,20,,
Ni,0.04,27.5,0.0,10.5,9.5,52.46,27.5,359.9930954435449,4.084052000000001,20,,
Ni,0.04,27.5,0.0,10.5,10.0,51.96,27.5,361.59450861722274,4.153552000000001,20,,
Ni,0.04,27.5,0.05,9.5,0.0,62.91,28.3,335.43491205446253,2.7466270000000006,20,,
Ni,0.04,27.5,0.05,9.5,0.5,62.41,28.3,349.5770476781935,2.8161270000000007,20,,
Ni,0.04,27.5,0.05,9.5,1.0,61.91,28.3,355.43491205446253,2.8856270000000004,20,,
Ni,0.04,27.5,0.05,9.5,1.5,61.41,28.3,359.92980948229433,2.9551270000000005,20,,
Ni,0.04,27.5,0.05,9.5,2.0,60.91,28.3,363.71918330192443,3.0246270000000006,20,,
Ni,0.04,27.5,0.05,9.5,2.5,60.41,28.3,367.0576886561463,3.0941270000000007,20,,
Ni,0.04,27.5,0.05,9.5,3.0,59.91,28.3,370.07592820584006,3.1636270000000004,20,,
Ni,0.04,27.5,0.05,9.5,3.5,59.41,28.3,372.85148592220196,3.2331270000000005,20,,
Ni,0.04,27.5,0.05,9.5,4.0,58.91,28.3,375.43491205446253,3.3026270000000006,20,,
Ni,0.04,27.5,0.05,9.5,4.5,58.41,28.3,377.8613189256554,3.3721270000000008,20,,
Ni,0.04,27.5,0.05,9.5,5.0,57.91,28.3,380.1562716044583,3.4416270000000004,20,,
Ni,0.04,27.5,0.05,9.5,5.5,57.41,28.3,382.3390696526968,3.5111270000000006,20,,
Ni,0.04,27.5,0.05,9.5,6.0,56.91,28.3,384.4247069101261,3.5806270000000007,20,,
Ni,0.04,27.5,0.05,9.5,6.5,56.41,28.3,386.42510719039035,3.650127000000001,20,,
Ni,0.04,27.5,0.05,9.5,7.0,55.91,28.3,388.3499382757543,3.719627000000001,20,,
Ni,0.04,27.5,0.05,9.5,7.5,55.41,28.3,390.2071678049791,3.7891270000000006,20,,
Ni,0.04,27.5,0.05,9.5,8.0,54.91,28.3,392.00345454938633,3.8586270000000007,20,,
Ni,0.04,27.5,0.05,9.5,8.5,54.41,28.3,393.7444310029155,3.928127000000001,20,,
Ni,0.04,27.5,0.05,9.5,9.0,53.91,28.3,395.43491205446253,3.9976270000000005,20,,
Ni,0.04,27.5,0.05,9.5,9.5,53.41,28.3,397.0790520841523,4.067127000000001,20,,
Ni,0.04,27.5,0.05,9.5,10.0,52.91,28.3,398.6804652578301,4.136627000000001,20,,
Ni,0.04,27.5,0.05,10.0,0.0,62.41,28.3,337.03632522814036,2.7551270000000003,20,,
Ni,0.04,27.5,0.05,10.0,0.5,61.91,28.3,351.1784608518713,2.8246270000000004,20,,
Ni,0.04,27.5,0.05,10.0,1.0,61.41,28.3,357.03632522814036,2.894127,20,,
Ni,0.04,27.5,0.05,10.0,1.5,60.91,28.3,361.53122265597216,2.9636270000000002,20,,
Ni,0.04,27.5,0.05,10.0,2.0,60.41,28.3,365.32059647560226,3.0331270000000004,20,,
Ni,0.04,27.5,0.05,10.0,2.5,59.91,28.3,368.6591018298242,3.1026270000000005,20,,
Ni,0.04,27.5,0.05,10.0,3.0,59.41,28.3,371.6773413795179,3.172127,20,,
Ni,0.04,27.5,0.05,10.0,3.5,58.91,28.3,374.4528990958798,3.2416270000000003,20,,
Ni,0.04,27.5,0.05,10.0,4.0,58.41,28.3,377.03632522814036,3.3111270000000004,20,,
Ni,0.04,27.5,0.05,10.0,4.5,57.91,28.3,379.4627320993332,3.3806270000000005,20,,
Ni,0.04,27.5,0.05,10.0,5.0,57.41,28.3,381.75768477813614,3.450127,20,,
Ni,0.04,27.5,0.05,10.0,5.5,56.91,28.3,383.94048282637465,3.5196270000000003,20,,
Ni,0.04,27.5,0.05,10.0,6.0,56.41,28.3,386.0261200838039,3.5891270000000004,20,,
Ni,0.04,27.5,0.05,10.0,6.5,55.91,28.3,388.02652036406823,3.6586270000000005,20,,
Ni,0.04,27.5,0.05,10.0,7.0,55.41,28.3,389.9513514494322,3.7281270000000006,20,,
Ni,0.04,27.5,0.05,10.0,7.5,54.91,28.3,391.80858097865695,3.7976270000000003,20,,
Ni,0.04,27.5,0.05,10.0,8.0,54.41,28.3,393.60486772306416,3.8671270000000004,20,,
Ni,0.04,27.5,0.05,10.0,8.5,53.91,28.3,395.34584417659335,3.9366270000000005,20,,
Ni,0.04,27.5,0.05,10.0,9.0,53.41,28.3,397.03632522814036,4.006127,20,,
Ni,0.04,27.5,0.05,10.0,9.5,52.91,28.3,398.6804652578301,4.075627000000001,20,,
Ni,0.04,27.5,0.05,10.0,10.0,52.41,28.3,400.28187843150795,4.1451270000000005,20,,
Ni,0.04,27.5,0.05,10.5,0.0,61.91,28.3,338.5981790088514,2.7636270000000005,20,,
Ni,0.04,27.5,0.05,10.5,0.5,61.41,28.3,352.74031463258234,2.8331270000000006,20,,
Ni,0.04,27.5,0.05,10.5,1.0,60.91,28.3,358.5981790088514,2.9026270000000007,20,,
Ni,0.04,27.5,0.05,10.5,1.5,60.41,28.3,363.0930764366832,2.9721270000000004,20,,
Ni,0.04,27.5,0.05,10.5,2.0,59.91,28.3,366.8824502563133,3.0416270000000005,20,,
Ni,0.04,27.5,0.05,10.5,2.5,59.41,28.3,370.22095561053516,3.1111270000000006,20,,
Ni,0.04,27.5,0.05,10.5,3.0,58.91,28.3,373.2391951602289,3.1806270000000003,20,,
Ni,0.04,27.5,0.05,10.5,3.5,58.41,28.3,376.0147528765908,3.2501270000000004,20,,
Ni,0.04,27.5,0.05,10.5,4.0,57.91,28.3,378.5981790088514,3.3196270000000005,20,,
Ni,0.04,27.5,0.05,10.5,4.5,57.41,28.3,381.02458588004424,3.3891270000000002,20,,
Ni,0.04,27.5,0.05,10.5,5.0,56.91,28.3,383.31953855884717,3.458627000000001,20,,
Ni,0.04,27.5,0.05,10.5,5.5,56.41,28.3,385.5023366070857,3.5281270000000005,20,,
Ni,0.04,27.5,0.05,10.5,6.0,55.91,28.3,387.58797386451494,3.5976270000000006,20,,
Ni,0.04,27.5,0.05,10.5,6.5,55.41,28.3,389.5883741447792,3.6671270000000007,20,,
Ni,0.04,27.5,0.05,10.5,7.0,54.91,28.3,391.51320523014317,3.7366270000000004,20,,
Ni,0.04,27.5,0.05,10.5,7.5,54.41,28.3,393.370434759368,3.8061270000000005,20,,
Ni,0.04,27.5,0.05,10.5,8.0,53.91,28.3,395.1667215037752,3.8756270000000006,20,,
Ni,0.04,27.5,0.05,10.5,8.5,53.41,28.3,396.9076979573044,3.9451270000000007,20,,
Ni,0.04,27.5,0.05,10.5,9.0,52.91,28.3,398.5981790088514,4.014627000000001,20,,
Ni,0.04,27.5,0.05,10.5,9.5,52.41,28.3,400.24231903854115,4.0841270000000005,20,,
Ni,0.04,27.5,0.05,10.5,10.0,51.91,28.3,401.843732212219,4.153627,20,,
Ni,0.04,27.5,0.1,9.5,0.0,62.86,29.1,352.10668634249714,2.746702000000001,20,,
Ni,0.04,27.5,0.1,9.5,0.5,62.36,29.1,366.2488219662281,2.816202000000001,20,,
Ni,0.04,27.5,0.1,9.5,1.0,61.86,29.1,372.10668634249714,2.885702000000001,20,,
Ni,0.04,27.5,0.1,9.5,1.5,61.36,29.1,376.60158377032894,2.9552020000000008,20,,
Ni,0.04,27.5,0.1,9.5,2.0,60.86,29.1,380.39095758995904,3.024702000000001,20,,
Ni,0.04,27.5,0.1,9.5,2.5,60.36,29.1,383.7294629441809,3.094202000000001,20,,
Ni,0.04,27.5,0.1,9.5,3.0,59.86,29.1,386.74770249387467,3.1637020000000007,20,,
Ni,0.04,27.5,0.1,9.5,3.5,59.36,29.1,389.5232602102366,3.233202000000001,20,,
Ni,0.04,27.5,0.1,9.5,4.0,58.86,29.1,392.10668634249714,3.302702000000001,20,,
Ni,0.04,27.5,0.1,9.5,4.5,58.36,29.1,394.53309321369,3.3722020000000006,20,,
Ni,0.04,27.5,0.1,9.5,5.0,57.86,29.1,396.8280458924929,3.441702000000001,20,,
Ni,0.04,27.5,0.1,9.5,5.5,57.36,29.1,399.01084394073143,3.511202000000001,20,,
Ni,0.04,27.5,0.1,9.5,6.0,56.86,29.1,401.0964811981607,3.580702000000001,20,,
Ni,0.04,27.5,0.1,9.5,6.5,56.36,29.1,403.09688147842496,3.650202000000001,20,,
Ni,0.04,27.5,0.1,9.5,7.0,55.86,29.1,405.0217125637889,3.7197020000000007,20,,
Ni,0.04,27.5,0.1,9.5,7.5,55.36,29.1,406.87894209301373,3.789202000000001,20,,
Ni,0.04,27.5,0.1,9.5,8.0,54.86,29.1,408.67522883742095,3.858702000000001,20,,
Ni,0.04,27.5,0.1,9.5,8.5,54.36,29.1,410.41620529095013,3.928202000000001,20,,
Ni,0.04,27.5,0.1,9.5,9.0,53.86,29.1,412.10668634249714,3.9977020000000008,20,,
Ni,0.04,27.5,0.1,9.5,9.5,53.36,29.1,413.7508263721869,4.067202000000001,20,,
Ni,0.04,27.5,0.1,9.5,10.0,52.86,29.1,415.35223954586473,4.136702000000001,20,,
Ni,0.04,27.5,0.1,10.0,0.0,62.36,29.1,353.70809951617497,2.7552020000000006,20,,
Ni,0.04,27.5,0.1,10.0,0.5,61.86,29.1,367.8502351399059,2.8247020000000007,20,,
Ni,0.04,27.5,0.1,10.0,1.0,61.36,29.1,373.70809951617497,2.894202000000001,20,,
Ni,0.04,27.5,0.1,10.0,1.5,60.86,29.1,378.20299694400677,2.9637020000000005,20,,
Ni,0.04,27.5,0.1,10.0,2.0,60.36,29.1,381.99237076363687,3.0332020000000006,20,,
Ni,0.04,27.5,0.1,10.0,2.5,59.86,29.1,385.3308761178588,3.1027020000000007,20,,
Ni,0.04,27.5,0.1,10.0,3.0,59.36,29.1,388.3491156675525,3.1722020000000004,20,,
Ni,0.04,27.5,0.1,10.0,3.5,58.86,29.1,391.1246733839144,3.2417020000000005,20,,
Ni,0.04,27.5,0.1,10.0,4.0,58.36,29.1,393.70809951617497,3.3112020000000006,20,,
Ni,0.04,27.5,0.1,10.0,4.5,57.86,29.1,396.1345063873678,3.3807020000000003,20,,
Ni,0.04,27.5,0.1,10.0,5.0,57.36,29.1,398.42945906617075,3.450202000000001,20,,
Ni,0.04,27.5,0.1,10.0,5.5,56.86,29.1,400.61225711440926,3.5197020000000006,20,,
Ni,0.04,27.5,0.1,10.0,6.0,56.36,29.1,402.6978943718385,3.5892020000000007,20,,
Ni,0.04,27.5,0.1,10.0,6.5,55.86,29.1,404.69829465210285,3.658702000000001,20,,
Ni,0.04,27.5,0.1,10.0,7.0,55.36,29.1,406.6231257374668,3.7282020000000005,20,,
Ni,0.04,27.5,0.1,10.0,7.5,54.86,29.1,408.48035526669156,3.7977020000000006,20,,
Ni,0.04,27.5,0.1,10.0,8.0,54.36,29.1,410.2766420110988,3.8672020000000007,20,,
Ni,0.04,27.5,0.1,10.0,8.5,53.86,29.1,412.01761846462796,3.936702000000001,20,,
Ni,0.04,27.5,0.1,10.0,9.0,53.36,29.1,413.70809951617497,4.006202,20,,
Ni,0.04,27.5,0.1,10.0,9.5,52.86,29.1,415.35223954586473,4.075702000000001,20,,
Ni,0.04,27.5,0.1,10.0,10.0,52.36,29.1,416.95365271954256,4.145202000000001,20,,
Ni,0.04,27.5,0.1,10.5,0.0,61.86,29.1,355.269953296886,2.7637020000000008,20,,
Ni,0.04,27.5,0.1,10.5,0.5,61.36,29.1,369.41208892061695,2.833202000000001,20,,
Ni,0.04,27.5,0.1,10.5,1.0,60.86,29.1,375.269953296886,2.9027020000000006,20,,
Ni,0.04,27.5,0.1,10.5,1.5,60.36,29.1,379.7648507247178,2.9722020000000007,20,,
Ni,0.04,27.5,0.1,10.5,2.0,59.86,29.1,383.5542245443479,3.041702000000001,20,,
Ni,0.04,27.5,0.1,10.5,2.5,59.36,29.1,386.89272989856977,3.111202000000001,20,,
Ni,0.04,27.5,0.1,10.5,3.0,58.86,29.1,389.91096944826353,3.1807020000000006,20,,
Ni,0.04,27.5,0.1,10.5,3.5,58.36,29.1,392.68652716462543,3.2502020000000007,20,,
Ni,0.04,27.5,0.1,10.5,4.0,57.86,29.1,395.269953296886,3.319702000000001,20,,
Ni,0.04,27.5,0.1,10.5,4.5,57.36,29.1,397.69636016807885,3.389202000000001,20,,
Ni,0.04,27.5,0.1,10.5,5.0,56.86,29.1,399.9913128468818,3.4587020000000006,20,,
Ni,0.04,27.5,0.1,10.5,5.5,56.36,29.1,402.1741108951203,3.5282020000000007,20,,
Ni,0.04,27.5,0.1,10.5,6.0,55.86,29.1,404.25974815254955,3.597702000000001,20,,
Ni,0.04,27.5,0.1,10.5,6.5,55.36,29.1,406.2601484328138,3.667202000000001,20,,
Ni,0.04,27.5,0.1,10.5,7.0,54.86,29.1,408.1849795181778,3.736702000000001,20,,
Ni,0.04,27.5,0.1,10.5,7.5,54.36,29.1,410.0422090474026,3.8062020000000008,20,,
Ni,0.04,27.5,0.1,10.5,8.0,53.86,29.1,411.8384957918098,3.875702000000001,20,,
Ni,0.04,27.5,0.1,10.5,8.5,53.36,29.1,413.579472245339,3.945202000000001,20,,
Ni,0.04,27.5,0.1,10.5,9.0,52.86,29.1,415.269953296886,4.014702000000001,20,,
Ni,0.04,27.5,0.1,10.5,9.5,52.36,29.1,416.91409332657577,4.084202000000001,20,,
Ni,0.04,27.5,0.1,10.5,10.0,51.86,29.1,418.5155065002536,4.153702000000001,20,,
Ni,0.04,27.5,0.15,9.5,0.0,62.81,29.9,364.8993886911998,2.7467770000000007,20,,
Ni,0.04,27.5,0.15,9.5,0.5,62.31,29.9,379.04152431493077,2.816277000000001,20,,
Ni,0.04,27.5,0.15,9.5,1.0,61.81,29.9,384.8993886911998,2.885777000000001,20,,
Ni,0.04,27.5,0.15,9.5,1.5,61.31,29.9,389.3942861190316,2.9552770000000006,20,,
Ni,0.04,27.5,0.15,9.5,2.0,60.81,29.9,393.1836599386617,3.0247770000000007,20,,
Ni,0.04,27.5,0.15,9.5,2.5,60.31,29.9,396.52216529288364,3.094277000000001,20,,
Ni,0.04,27.5,0.15,9.5,3.0,59.81,29.9,399.54040484257735,3.1637770000000005,20,,
Ni,0.04,27.5,0.15,9.5,3.5,59.31,29.9,402.31596255893925,3.2332770000000006,20,,
Ni,0.04,27.5,0.15,9.5,4.0,58.81,29.9,404.8993886911998,3.3027770000000007,20,,
Ni,0.04,27.5,0.15,9.5,4.5,58.31,29.9,407.32579556239267,3.3722770000000004,20,,
Ni,0.04,27.5,0.15,9.5,5.0,57.81,29.9,409.6207482411956,3.441777000000001,20,,
Ni,0.04,27.5,0.15,9.5,5.5,57.31,29.9,411.8035462894341,3.5112770000000006,20,,
Ni,0.04,27.5,0.15,9.5,6.0,56.81,29.9,413.88918354686336,3.5807770000000008,20,,
Ni,0.04,27.5,0.15,9.5,6.5,56.31,29.9,415.8895838271277,3.650277000000001,20,,
Ni,0.04,27.5,0.15,9.5,7.0,55.81,29.9,417.81441491249166,3.7197770000000006,20,,
Ni,0.04,27.5,0.15,9.5,7.5,55.31,29.9,419.6716444417164,3.7892770000000007,20,,
Ni,0.04,27.5,0.15,9.5,8.0,54.81,29.9,421.4679311861236,3.858777000000001,20,,
Ni,0.04,27.5,0.15,9.5,8.5,54.31,29.9,423.2089076396528,3.928277000000001,20,,
Ni,0.04,27.5,0.15,9.5,9.0,53.81,29.9,424.8993886911998,3.9977770000000006,20,,
Ni,0.04,27.5,0.15,9.5,9.5,53.31,29.9,426.5435287208896,4.067277000000001,20,,
Ni,0.04,27.5,0.15,9.5,10.0,52.81,29.9,428.1449418945674,4.136777,20,,
Ni,0.04,27.5,0.15,10.0,0.0,62.31,29.9,366.50080186487764,2.7552770000000004,20,,
Ni,0.04,27.5,0.15,10.0,0.5,61.81,29.9,380.6429374886086,2.8247770000000005,20,,
Ni,0.04,27.5,0.15,10.0,1.0,61.31,29.9,386.50080186487764,2.8942770000000007,20,,
Ni,0.04,27.5,0.15,10.0,1.5,60.81,29.9,390.99569929270945,2.9637770000000003,20,,
Ni,0.04,27.5,0.15,10.0,2.0,60.31,29.9,394.78507311233955,3.0332770000000004,20,,
Ni,0.04,27.5,0.15,10.0,2.5,59.81,29.9,398.1235784665614,3.1027770000000006,20,,
Ni,0.04,27.5,0.15,10.0,3.0,59.31,29.9,401.1418180162552,3.1722770000000002,20,,
Ni,0.04,27.5,0.15,10.0,3.5,58.81,29.9,403.9173757326171,3.2417770000000004,20,,
Ni,0.04,27.5,0.15,10.0,4.0,58.31,29.9,406.50080186487764,3.3112770000000005,20,,
Ni,0.04,27.5,0.15,10.0,4.5,57.81,29.9,408.9272087360705,3.380777,20,,
Ni,0.04,27.5,0.15,10.0,5.0,57.31,29.9,411.2221614148734,3.4502770000000007,20,,
Ni,0.04,27.5,0.15,10.0,5.5,56.81,29.9,413.40495946311194,3.5197770000000004,20,,
